Dataverse_Desktop Machines Utilizations[Created On],Dataverse_Desktop Machines Utilizations[Created By],Dataverse_Desktop Machines Utilizations[statuscodename],Dataverse_Desktop Machines Utilizations[ErrorCode],Dataverse_Desktop Machines Utilizations[ErrorMessage],Dataverse_Desktop Machines Utilizations[Regarding],Dataverse_Desktop Machines Utilizations[Flow Machine Group],Dataverse_Desktop Machines Utilizations[Run mode],Dataverse_Desktop Machines Utilizations[Day Name],Dataverse_Desktop Machines Utilizations[Day of Week],Dataverse_Desktop Machines Utilizations[Start],Dataverse_Desktop Machines Utilizations[End],Dataverse_Desktop Machines Utilizations[Date],Dataverse_Desktop Machines Utilizations[Start UTC],Dataverse_Desktop Machines Utilizations[End UTC],Dataverse_Desktop Machines Utilizations[Context],Dataverse_Desktop Machines Utilizations[parentWorkflowId],Dataverse_Desktop Machines Utilizations[Cloud Flow URL],Dataverse_Desktop Machines Utilizations[desktop_taskstatus],[SumRuntime_duration__mins_],[SumDay_of_Week],[SumYear],[SumHour_of_Day],[SumYearWeek],[SumWeek_of_Year],[Machine_Utilization__],[Idle_Percentage__],[TotalRuntimeHours],[Desktop_Flow_Total_Runs],[Desktop_Runs_Total_Hours],[BOT_Utilization_Percentage],[Machine_Utilization_Weekly__],[Idle_Utilization_Weekly__],[Desktop_Failed_Runs],[Desktop_Flow_Success_Rate_Goal],[Desktop_Successful_Runs],[Desktop_Run_Percent_Success]
2025-04-14T11:10:08,Mohammad Asim,Succeeded,UIFlowParentFlowFailed,Failure due to parent flow completion in status: Succeeded. This can be caused by throttling on the desktop flow connection. Check your connection usage and consider splitting your flow executions into multiple connections.,C2D-Prime-Top100ASIN-Run by Queue,SVC09,Unattended,Monday,1,2025-04-14T11:46:00,2025-04-14T12:40:25,2025-04-14T00:00:00,2025-04-14T06:46:00,2025-04-14T07:40:25,"{""hostName"":""IT-POWERAUTO-09"",""parentWorkflowId"":""868bb74c-8764-4ba4-b5f6-aee56889fcd4"",""parentWorkflowRunId"":""08584569778849404304898726594CU30"",""attendedMode"":""Unattended"",""agentVersion"":""2.55.158.25087"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",868bb74c-8764-4ba4-b5f6-aee56889fcd4,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/868bb74c-8764-4ba4-b5f6-aee56889fcd4,Succeeded,54.416666666666664,1,2025,6,202516,16,0.03778935185185185,0.9622106481481482,0.9069444444444444,1,0.9069444444444444,0.0007712112622826908,0.0007764935312024353,0.9992235064687975,,0.85,1,1
2025-04-14T11:22:10,powerautomate03 serviceaccount,Succeeded,,,Chan_P_ConvertPriceAuto_SVC03_v1,SVC03,Unattended,Monday,1,2025-04-14T11:22:21,2025-04-14T11:26:18,2025-04-14T00:00:00,2025-04-14T06:22:21,2025-04-14T06:26:18,"{""hostName"":""IT-powerauto-03"",""parentWorkflowId"":""72b97fe9-eda2-4510-979e-1592f42e4ba3"",""parentWorkflowRunId"":""08584569771649114980939557789CU93"",""attendedMode"":""Unattended"",""agentVersion"":""2.53.186.25057"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""7fbd880a-cdd3-4fc2-82b1-832a51502ae1""}",72b97fe9-eda2-4510-979e-1592f42e4ba3,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/72b97fe9-eda2-4510-979e-1592f42e4ba3,Succeeded,3.95,1,2025,6,202516,16,0.002743055555555556,0.9972569444444445,0.06583333333333334,1,0.06583333333333334,5.5980725623582775E-05,5.636415525114156E-05,0.9999436358447489,,0.85,1,1
2025-04-14T11:37:42,Mohammad Asim,Succeeded,,,Bullseye Excel Automation - V4,SVC09,Unattended,Monday,1,2025-04-14T12:40:47,2025-04-14T12:52:39,2025-04-14T00:00:00,2025-04-14T07:40:47,2025-04-14T07:52:39,"{""hostName"":""IT-POWERAUTO-09"",""parentWorkflowId"":""82e41edd-fc3d-4797-ac28-a71a81539c6a"",""parentWorkflowRunId"":""08584569763442033732466425047CU45"",""attendedMode"":""Unattended"",""agentVersion"":""2.55.158.25087"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",82e41edd-fc3d-4797-ac28-a71a81539c6a,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/82e41edd-fc3d-4797-ac28-a71a81539c6a,Succeeded,11.866666666666667,1,2025,7,202516,16,0.008240740740740741,0.9917592592592592,0.19777777777777777,1,0.19777777777777777,0.00016817838246409674,0.00016933028919330288,0.9998306697108067,,0.85,1,1
2025-04-14T11:40:06,Mohammad Asim,Succeeded,,,BullsEye-Non_Prime-C2D-Run by Queue,SVC03,Unattended,Monday,1,2025-04-14T11:40:15,2025-04-14T11:40:55,2025-04-14T00:00:00,2025-04-14T06:40:15,2025-04-14T06:40:55,"{""hostName"":""IT-powerauto-03"",""parentWorkflowId"":""e2123236-3cec-4f5b-b2b6-2f776bbdf1dd"",""parentWorkflowRunId"":""08584569760855865189898899136CU131"",""attendedMode"":""Unattended"",""agentVersion"":""2.53.186.25057"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,Succeeded,0.6666666666666666,1,2025,6,202516,16,0.0004629629629629629,0.999537037037037,0.01111111111111111,1,0.01111111111111111,9.448223733938018E-06,9.512937595129375E-06,0.9999904870624049,,0.85,1,1
2025-04-14T12:10:07,Mohammad Asim,Succeeded,,,C2D-Prime-Top100ASIN-Run by Queue,SVC09,Unattended,Monday,1,2025-04-14T12:53:01,2025-04-14T13:08:27,2025-04-14T00:00:00,2025-04-14T07:53:01,2025-04-14T08:08:27,"{""hostName"":""IT-POWERAUTO-09"",""parentWorkflowId"":""868bb74c-8764-4ba4-b5f6-aee56889fcd4"",""parentWorkflowRunId"":""08584569742852381999039434163CU30"",""attendedMode"":""Unattended"",""agentVersion"":""2.55.158.25087"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",868bb74c-8764-4ba4-b5f6-aee56889fcd4,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/868bb74c-8764-4ba4-b5f6-aee56889fcd4,Succeeded,15.433333333333334,1,2025,7,202516,16,0.010717592592592593,0.9892824074074074,0.25722222222222224,1,0.25722222222222224,0.00021872637944066517,0.00022022450532724507,0.9997797754946728,,0.85,1,1
2025-04-14T12:22:11,powerautomate03 serviceaccount,Succeeded,,,Chan_P_ConvertPriceAuto_SVC03_v1,SVC03,Unattended,Monday,1,2025-04-14T12:22:22,2025-04-14T12:27:05,2025-04-14T00:00:00,2025-04-14T07:22:22,2025-04-14T07:27:05,"{""hostName"":""IT-powerauto-03"",""parentWorkflowId"":""72b97fe9-eda2-4510-979e-1592f42e4ba3"",""parentWorkflowRunId"":""08584569735657203350060720230CU150"",""attendedMode"":""Unattended"",""agentVersion"":""2.53.186.25057"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""7fbd880a-cdd3-4fc2-82b1-832a51502ae1""}",72b97fe9-eda2-4510-979e-1592f42e4ba3,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/72b97fe9-eda2-4510-979e-1592f42e4ba3,Succeeded,4.716666666666667,1,2025,7,202516,16,0.003275462962962963,0.996724537037037,0.07861111111111112,1,0.07861111111111112,6.68461829176115E-05,6.730403348554034E-05,0.9999326959665145,,0.85,1,1
2025-04-14T12:33:01,powerautomate05 #,Failed,Database.SqlStatementError,"Problem while executing action 'Execute'. Error in SQL statement The statement has been terminated.
String or binary data would be truncated in table 'BusinessAnalytics.dbo.rpa_SuppressedReportDailyFull', column 'Product3_Source_URL'. Truncated value: 'https://www.tiktok.com/view/product/1729407566020907612?sku_id=1729407566020973148&source=gmc&trackP'. 
 
Microsoft.PowerPlatform.PowerAutomate.Desktop.Actions.SDK.ActionException: Error in SQL statement The statement has been terminated.
String or binary data would be truncated in table 'BusinessAnalytics.dbo.rpa_SuppressedReportDailyFull', column 'Product3_Source_URL'. Truncated value: 'https://www.tiktok.com/view/product/1729407566020907612?sku_id=1729407566020973148&source=gmc&trackP'. ---> System.Data.OleDb.OleDbException: The statement has been terminated.
String or binary data would be truncated in table 'BusinessAnalytics.dbo.rpa_SuppressedReportDailyFull', column 'Product3_Source_URL'. Truncated value: 'https://www.tiktok.com/view/product/1729407566020907612?sku_id=1729407566020973148&source=gmc&trackP'.
   at System.Data.OleDb.OleDbDataReader.ProcessResults(OleDbHResult hr)
   at System.Data.OleDb.OleDbDataReader.NextResult()
   at System.Data.OleDb.OleDbCommand.ExecuteReaderInternal(CommandBehavior behavior, String method)
   at System.Data.OleDb.OleDbCommand.ExecuteReader(CommandBehavior behavior)
   at System.Data.Common.DbDataAdapter.FillInternal(DataSet dataset, DataTable[] datatables, Int32 startRecord, Int32 maxRecords, String srcTable, IDbCommand command, CommandBehavior behavior)
   at System.Data.Common.DbDataAdapter.Fill(DataSet dataSet, Int32 startRecord, Int32 maxRecords, String srcTable, IDbCommand command, CommandBehavior behavior)
   at System.Data.Common.DbDataAdapter.Fill(DataSet dataSet)
   at Microsoft.Flow.RPA.Desktop.Modules.Database.Actions.DatabaseActions.ExecuteSQLStatement(Variant connectionString, Variant sqlConnectionVariable, Variant sqlCommand, Variant& result, Int32 timeout, Int32 getConnection)
   --- End of inner exception stack trace ---
   at Microsoft.Flow.RPA.Desktop.Modules.Database.Actions.ExecuteSqlStatement.Execute(ActionContext context)
   at Microsoft.Flow.RPA.Desktop.Robin.Engine.Execution.ActionRunner.Run(IActionStatement statement, Dictionary`2 inputArguments, Dictionary`2 outputArguments)",GetValidationPrice_From_GoogleShopping-V5,SVC05,Local,Monday,1,2025-04-14T11:01:59,2025-04-14T12:32:58,2025-04-14T00:00:00,2025-04-14T06:01:59,2025-04-14T07:32:58,"{""hostName"":""IT-POWERAUTO-05"",""parentWorkflowId"":null,""parentWorkflowRunId"":null,""attendedMode"":""Local attended"",""agentVersion"":""2.54.188.25066"",""parentWorkflowType"":""DesktopFlow""}",,,Failed,90.98333333333333,1,2025,6,202516,16,0.06318287037037038,0.9368171296296296,1.516388888888889,1,1.516388888888889,0.0012894463340891913,0.0012982781582952818,0.9987017218417047,1,0.85,,
2025-04-14T12:40:04,Mohammad Asim,Succeeded,,,BullsEye-Non_Prime-C2D-Run by Queue,SVC03,Unattended,Monday,1,2025-04-14T12:40:14,2025-04-14T12:40:53,2025-04-14T00:00:00,2025-04-14T07:40:14,2025-04-14T07:40:53,"{""hostName"":""IT-powerauto-03"",""parentWorkflowId"":""e2123236-3cec-4f5b-b2b6-2f776bbdf1dd"",""parentWorkflowRunId"":""08584569724854337242984107833CU34"",""attendedMode"":""Unattended"",""agentVersion"":""2.53.186.25057"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,Succeeded,0.65,1,2025,7,202516,16,0.0004513888888888889,0.9995486111111112,0.010833333333333334,1,0.010833333333333334,9.21201814058957E-06,9.275114155251141E-06,0.9999907248858447,,0.85,1,1
2025-04-14T12:45:40,powerautomate serviceaccount,Succeeded,,,CreateBulkFile_SLQSReport,SVC01,Unattended,Monday,1,2025-04-14T13:26:44,2025-04-14T13:26:59,2025-04-14T00:00:00,2025-04-14T08:26:44,2025-04-14T08:26:59,"{""hostName"":""IT-powerauto-01"",""parentWorkflowId"":""6d173c2b-3b6b-49ec-8a5f-a2a0c63b415d"",""parentWorkflowRunId"":""08584569721851981320488713718CU35"",""attendedMode"":""Unattended"",""agentVersion"":""2.54.188.25066"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""d684eadb-acbe-44a4-8440-ae741486142d""}",6d173c2b-3b6b-49ec-8a5f-a2a0c63b415d,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/6d173c2b-3b6b-49ec-8a5f-a2a0c63b415d,Succeeded,0.25,1,2025,8,202516,16,0.00017361111111111112,0.9998263888888889,0.004166666666666667,1,0.004166666666666667,3.543083900226757E-06,3.567351598173516E-06,0.9999964326484019,,0.85,1,1
2025-04-14T13:01:10,Mohammad Asim,Succeeded,,,Insert SQL - Promotion Price amazon Scrape,SVC01,Unattended,Monday,1,2025-04-14T13:01:48,2025-04-14T13:02:15,2025-04-14T00:00:00,2025-04-14T08:01:48,2025-04-14T08:02:15,"{""hostName"":""IT-powerauto-01"",""parentWorkflowId"":""b8b881fb-359f-4acb-aeb5-514cf68ecf83"",""parentWorkflowRunId"":""08584569712850669170832331612CU121"",""attendedMode"":""Unattended"",""agentVersion"":""2.54.188.25066"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",b8b881fb-359f-4acb-aeb5-514cf68ecf83,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/b8b881fb-359f-4acb-aeb5-514cf68ecf83,Succeeded,0.45,1,2025,8,202516,16,0.0003125,0.9996875,0.007500000000000001,1,0.007500000000000001,6.3775510204081635E-06,6.421232876712329E-06,0.9999935787671232,,0.85,1,1
2025-04-14T13:02:22,Mohammad Asim,Succeeded,,,Scrape Data - Amazon Promotion Price,SVC01,Unattended,Monday,1,2025-04-14T13:02:51,2025-04-14T13:26:33,2025-04-14T00:00:00,2025-04-14T08:02:51,2025-04-14T08:26:33,"{""hostName"":""IT-powerauto-01"",""parentWorkflowId"":""b8b881fb-359f-4acb-aeb5-514cf68ecf83"",""parentWorkflowRunId"":""08584569712850669170832331612CU121"",""attendedMode"":""Unattended"",""agentVersion"":""2.54.188.25066"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",b8b881fb-359f-4acb-aeb5-514cf68ecf83,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/b8b881fb-359f-4acb-aeb5-514cf68ecf83,Succeeded,23.7,1,2025,8,202516,16,0.016458333333333332,0.9835416666666666,0.39499999999999996,1,0.39499999999999996,0.00033588435374149654,0.0003381849315068493,0.9996618150684932,,0.85,1,1
2025-04-14T13:02:23,Mohammad Asim,Succeeded,,,Scrape Data - Amazon Promotion Price,SVC11,Unattended,Monday,1,2025-04-14T15:24:58,2025-04-14T15:48:15,2025-04-14T00:00:00,2025-04-14T10:24:58,2025-04-14T10:48:15,"{""hostName"":""IT-POWERAUTO-11"",""parentWorkflowId"":""b8b881fb-359f-4acb-aeb5-514cf68ecf83"",""parentWorkflowRunId"":""08584569712850669170832331612CU121"",""attendedMode"":""Unattended"",""agentVersion"":""2.52.62.25009"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",b8b881fb-359f-4acb-aeb5-514cf68ecf83,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/b8b881fb-359f-4acb-aeb5-514cf68ecf83,Succeeded,23.283333333333335,1,2025,10,202516,16,0.016168981481481482,0.9838310185185185,0.3880555555555556,1,0.3880555555555556,0.00032997921390778536,0.0003322393455098935,0.9996677606544901,,0.85,1,1
2025-04-14T13:22:12,powerautomate03 serviceaccount,Succeeded,,,Chan_P_ConvertPriceAuto_SVC03_v1,SVC03,Unattended,Monday,1,2025-04-14T13:22:21,2025-04-14T13:28:00,2025-04-14T00:00:00,2025-04-14T08:22:21,2025-04-14T08:28:00,"{""hostName"":""IT-powerauto-03"",""parentWorkflowId"":""72b97fe9-eda2-4510-979e-1592f42e4ba3"",""parentWorkflowRunId"":""08584569699648057811431177919CU56"",""attendedMode"":""Unattended"",""agentVersion"":""2.53.186.25057"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""7fbd880a-cdd3-4fc2-82b1-832a51502ae1""}",72b97fe9-eda2-4510-979e-1592f42e4ba3,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/72b97fe9-eda2-4510-979e-1592f42e4ba3,Succeeded,5.65,1,2025,8,202516,16,0.003923611111111111,0.9960763888888889,0.09416666666666668,1,0.09416666666666668,8.007369614512473E-05,8.062214611872147E-05,0.9999193778538813,,0.85,1,1
2025-04-14T13:40:04,Mohammad Asim,Succeeded,,,BullsEye-Non_Prime-C2D-Run by Queue,SVC03,Unattended,Monday,1,2025-04-14T13:40:13,2025-04-14T13:40:52,2025-04-14T00:00:00,2025-04-14T08:40:13,2025-04-14T08:40:52,"{""hostName"":""IT-powerauto-03"",""parentWorkflowId"":""e2123236-3cec-4f5b-b2b6-2f776bbdf1dd"",""parentWorkflowRunId"":""08584569688851908393474785959CU134"",""attendedMode"":""Unattended"",""agentVersion"":""2.53.186.25057"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,Succeeded,0.65,1,2025,8,202516,16,0.0004513888888888889,0.9995486111111112,0.010833333333333334,1,0.010833333333333334,9.21201814058957E-06,9.275114155251141E-06,0.9999907248858447,,0.85,1,1
2025-04-14T14:13:13,powerautomate05 #,Failed,WebAutomation.CloseWebBrowserError,"Problem while executing action 'CloseWebBrowser'. Failed to close web browser. 
 
Microsoft.Flow.RPA.Desktop.Modules.SDK.Extended.Exceptions.InternalActionException: Failed to close web browser. ---> Microsoft.Flow.RPA.Desktop.UIAutomation.WebAutomation.Core.WebExtensionsBrowser.BrowserUnavailableException: Exception of type 'Microsoft.Flow.RPA.Desktop.UIAutomation.WebAutomation.Core.WebExtensionsBrowser.BrowserUnavailableException' was thrown.
   at Microsoft.Flow.RPA.Desktop.UIAutomation.Core.Abstractions.ServiceRouter`1.Invoke(MethodInfo targetMethod, Object[] args)
   at generatedProxy_6.CloseBrowser(WebBrowserInfo)
   at InvokeStub_IWebAutomationRuntime.CloseBrowser(Object, Span`1)
   at System.Reflection.MethodBaseInvoker.InvokeWithOneArg(Object obj, BindingFlags invokeAttr, Binder binder, Object[] parameters, CultureInfo culture)
--- End of remote exception stack trace ---
   at System.Runtime.ExceptionServices.ExceptionDispatchInfo.Throw()
   at Microsoft.Flow.RPA.Desktop.UIAutomation.Shared.Rpc.RpcDispatchProxy`1.GetRemoteResultOrThrow(ISerializer serializer, RPCMessage response, Type expectedResultType, Object additionalContext)
   at Microsoft.Flow.RPA.Desktop.UIAutomation.Shared.Rpc.RpcDispatchProxy`1.Invoke(MethodInfo targetMethod, Object[] args)
--- End of stack trace from previous location where exception was thrown ---
   at System.Runtime.ExceptionServices.ExceptionDispatchInfo.Throw()
   at System.Reflection.DispatchProxyGenerator.Invoke(Object[] args)
   at Microsoft.Flow.RPA.Desktop.Modules.WebAutomation.Common.WebAutomationRuntimeServiceProxy.<>c__DisplayClass36_0.<ExecuteSafe>b__0(IWebAutomationRuntime s)
   at Microsoft.Flow.RPA.Desktop.Modules.WebAutomation.Common.WebAutomationRuntimeServiceProxy.ExecuteSafe[T](Func`2 action, TimeSpan timeout)
   at Microsoft.Flow.RPA.Desktop.Modules.WebAutomation.Common.WebAutomationRuntimeServiceProxy.ExecuteSafe(Action`1 action, TimeSpan timeout)
   at Microsoft.Flow.RPA.Desktop.Modules.WebAutomation.Actions.WebAutomationActionBase.<>c__DisplayClass7_0.<PerformWebAutomationWithLogging>b__0(IWebAutomationRuntime s)
   at Microsoft.Flow.RPA.Desktop.Modules.WebAutomation.Actions.WebAutomationActionBase.PerformWebAutomationWithLogging[T](Func`2 action, WebAutomationRuntimeLogData requestData, Func`3 resultData)
   at Microsoft.Flow.RPA.Desktop.Modules.WebAutomation.Actions.CloseWebBrowser.Execute(ActionContext context)
   --- End of inner exception stack trace ---
   at Microsoft.Flow.RPA.Desktop.Modules.WebAutomation.Actions.CloseWebBrowser.Execute(ActionContext context)
   at Microsoft.Flow.RPA.Desktop.Robin.Engine.Execution.ActionRunner.Run(IActionStatement statement, Dictionary`2 inputArguments, Dictionary`2 outputArguments)",GetValidationPrice_From_GoogleShopping-V5,SVC05,Local,Monday,1,2025-04-14T12:45:10,2025-04-14T14:13:11,2025-04-14T00:00:00,2025-04-14T07:45:10,2025-04-14T09:13:11,"{""hostName"":""IT-POWERAUTO-05"",""parentWorkflowId"":null,""parentWorkflowRunId"":null,""attendedMode"":""Local attended"",""agentVersion"":""2.54.188.25066"",""parentWorkflowType"":""DesktopFlow""}",,,Failed,88.01666666666667,1,2025,7,202516,16,0.06112268518518518,0.9388773148148148,1.4669444444444444,1,1.4669444444444444,0.001247401738473167,0.0012559455859969559,0.998744054414003,1,0.85,,
2025-04-14T14:23:54,powerautomate03 serviceaccount,Succeeded,,,Chan_P_ConvertPriceAuto_SVC03_v1,SVC03,Unattended,Monday,1,2025-04-14T14:24:08,2025-04-14T14:27:56,2025-04-14T00:00:00,2025-04-14T09:24:08,2025-04-14T09:27:56,"{""hostName"":""IT-powerauto-03"",""parentWorkflowId"":""72b97fe9-eda2-4510-979e-1592f42e4ba3"",""parentWorkflowRunId"":""08584569663648229124853009924CU148"",""attendedMode"":""Unattended"",""agentVersion"":""2.53.186.25057"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""7fbd880a-cdd3-4fc2-82b1-832a51502ae1""}",72b97fe9-eda2-4510-979e-1592f42e4ba3,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/72b97fe9-eda2-4510-979e-1592f42e4ba3,Succeeded,3.8000000000000003,1,2025,9,202516,16,0.002638888888888889,0.9973611111111111,0.06333333333333334,1,0.06333333333333334,5.385487528344672E-05,5.422374429223745E-05,0.9999457762557078,,0.85,1,1
2025-04-14T14:26:20,powerautomate serviceaccount,Succeeded,,,GetValidationPrice_From_GoogleShopping-V5,SVC01,Local,Monday,1,2025-04-14T14:13:36,2025-04-14T14:26:19,2025-04-14T00:00:00,2025-04-14T09:13:36,2025-04-14T09:26:19,"{""hostName"":""IT-POWERAUTO-01"",""parentWorkflowId"":null,""parentWorkflowRunId"":null,""attendedMode"":""Local attended"",""agentVersion"":""2.54.188.25066"",""parentWorkflowType"":""DesktopFlow""}",,,Succeeded,12.716666666666667,1,2025,9,202516,16,0.00883101851851852,0.9911689814814815,0.21194444444444444,1,0.21194444444444444,0.00018022486772486772,0.00018145928462709284,0.9998185407153729,,0.85,1,1
2025-04-14T14:33:54,powerautomate05 #,Succeeded,,,GetValidationPrice_From_GoogleShopping-V5,SVC05,Local,Monday,1,2025-04-14T14:13:23,2025-04-14T14:33:53,2025-04-14T00:00:00,2025-04-14T09:13:23,2025-04-14T09:33:53,"{""hostName"":""IT-POWERAUTO-05"",""parentWorkflowId"":null,""parentWorkflowRunId"":null,""attendedMode"":""Local attended"",""agentVersion"":""2.54.188.25066"",""parentWorkflowType"":""DesktopFlow""}",,,Succeeded,20.5,1,2025,9,202516,16,0.01423611111111111,0.9857638888888889,0.3416666666666667,1,0.3416666666666667,0.0002905328798185941,0.00029252283105022834,0.9997074771689498,,0.85,1,1
2025-04-14T14:40:03,Mohammad Asim,Succeeded,,,BullsEye-Non_Prime-C2D-Run by Queue,SVC03,Unattended,Monday,1,2025-04-14T14:40:12,2025-04-14T14:40:53,2025-04-14T00:00:00,2025-04-14T09:40:12,2025-04-14T09:40:53,"{""hostName"":""IT-powerauto-03"",""parentWorkflowId"":""e2123236-3cec-4f5b-b2b6-2f776bbdf1dd"",""parentWorkflowRunId"":""08584569652850025822434526042CU132"",""attendedMode"":""Unattended"",""agentVersion"":""2.53.186.25057"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,Succeeded,0.6833333333333333,1,2025,9,202516,16,0.00047453703703703704,0.999525462962963,0.01138888888888889,1,0.01138888888888889,9.684429327286471E-06,9.75076103500761E-06,0.999990249238965,,0.85,1,1
2025-04-14T14:42:47,powerautomate05 #,Succeeded,,,GetFinalReport_Suppression,SVC05,Local,Monday,1,2025-04-14T14:34:09,2025-04-14T14:42:46,2025-04-14T00:00:00,2025-04-14T09:34:09,2025-04-14T09:42:46,"{""hostName"":""IT-POWERAUTO-05"",""parentWorkflowId"":null,""parentWorkflowRunId"":null,""attendedMode"":""Local attended"",""agentVersion"":""2.54.188.25066"",""parentWorkflowType"":""DesktopFlow""}",,,Succeeded,8.616666666666667,1,2025,9,202516,16,0.005983796296296297,0.9940162037037037,0.1436111111111111,1,0.1436111111111111,0.0001221182917611489,0.00012295471841704717,0.9998770452815829,,0.85,1,1
