SQL_Cloud_Flows_All[FlowGUID],SQL_Cloud_Flows_All[FlowName],SQL_Cloud_Flows_All[startedon],SQL_Cloud_Flows_All[LastModified],SQL_Cloud_Flows_All[State],SQL_Cloud_Flows_All[FlowOwner],SQL_Cloud_Flows_All[DateTimeStarted],SQL_Cloud_Flows_All[DateTimeCompleted],SQL_Cloud_Flows_All[TaskStatus],SQL_Cloud_Flows_All[TriggerType],SQL_Cloud_Flows_All[TriggerTypeGroup],SQL_Cloud_Flows_All[FinalSuccessful],SQL_Cloud_Flows_All[Successful],SQL_Cloud_Flows_All[Failed],SQL_Cloud_Flows_All[FlowType],SQL_Cloud_Flows_All[UOW_Type],SQL_Cloud_Flows_All[BOT_Name],SQL_Cloud_Flows_All[machineidname],SQL_Cloud_Flows_All[machinegroupidname],SQL_Cloud_Flows_All[Year],SQL_Cloud_Flows_All[Month],SQL_Cloud_Flows_All[DateTimeStarted_DATE_Only],SQL_Cloud_Flows_All[WeekOfYear],SQL_Cloud_Flows_All[Year - Wk],SQL_Cloud_Flows_All[WasSuccessful],SQL_Cloud_Flows_All[Day Name],SQL_Cloud_Flows_All[Flow URL],SQL_Cloud_Flows_All[Job_Date_UniqueKey],SQL_Cloud_Flows_All[YearWeek],[CountFlowGUID],[SumFinalSuccessful],[SumYear],[SumMonth],[SumWeekOfYear],[SumWasSuccessful],[SumYearWeek],[Cloud_Flow_Success_Rate],[Cloud_Flow_Success_Rate_Goal],[Total_Cloud_Flows],[Failed_Cloud_Flows]
c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,AmazonBrand_KeywordSearch_SVC05_v1,2024-04-02T15:43:34,2025-04-07T04:26:54,Started,powerautomate05,2025-04-14T04:30:01.283,2025-04-14T10:31:52.997,Succeeded,Recurrence,Recurrence,1,,,Cloud,Cloud,Cloud,,,2025,4,2025-04-14T00:00:00,16,2025-16,1,Monday,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,4/14/2025 4:30:01 AM_AmazonBrand_KeywordSearch_SVC05_v1,202516,1,1,2025,4,16,1,202516,1,0.9,1,
c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,AmazonBrand_KeywordSearch_SVC05_v1,2024-04-02T15:43:34,2025-04-07T04:26:54,Started,powerautomate05,2025-04-14T21:30:01.517,,Running,Recurrence,Recurrence,0,,,Cloud,Cloud,Cloud,,,2025,4,2025-04-14T00:00:00,16,2025-16,0,Monday,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,4/14/2025 9:30:01 PM_AmazonBrand_KeywordSearch_SVC05_v1,202516,1,0,2025,4,16,0,202516,,0.9,1,
c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,AmazonBrand_KeywordSearch_SVC05_v1,2024-04-02T15:43:34,2025-04-07T04:26:54,Started,powerautomate05,2025-04-15T04:30:00.703,2025-04-15T11:08:15.767,Succeeded,Recurrence,Recurrence,1,,,Cloud,Cloud,Cloud,,,2025,4,2025-04-15T00:00:00,16,2025-16,1,Tuesday,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,4/15/2025 4:30:00 AM_AmazonBrand_KeywordSearch_SVC05_v1,202516,1,1,2025,4,16,1,202516,1,0.9,1,
c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,AmazonBrand_KeywordSearch_SVC05_v1,2024-04-02T15:43:34,2025-04-07T04:26:54,Started,powerautomate05,2025-04-15T21:30:00.843,2025-04-15T21:30:27.133,Failed,Recurrence,Recurrence,0,,,Cloud,Cloud,Cloud,,,2025,4,2025-04-15T00:00:00,16,2025-16,0,Tuesday,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,4/15/2025 9:30:00 PM_AmazonBrand_KeywordSearch_SVC05_v1,202516,1,0,2025,4,16,0,202516,,0.9,1,1
196efcf7-3e7d-4536-8d5c-eefefc5c4a4f,Amz_SAFET_Claims_Dispatcher,2024-03-01T11:40:24,2025-04-01T11:05:36,Started,powerautomate04,2025-04-13T03:25:28.18,2025-04-13T03:50:27.907,Succeeded,Recurrence,Recurrence,1,,,Cloud,Cloud,Cloud,,,2025,4,2025-04-13T00:00:00,16,2025-16,1,Sunday,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/196efcf7-3e7d-4536-8d5c-eefefc5c4a4f,4/13/2025 3:25:28 AM_Amz_SAFET_Claims_Dispatcher,202516,1,1,2025,4,16,1,202516,1,0.9,1,
196efcf7-3e7d-4536-8d5c-eefefc5c4a4f,Amz_SAFET_Claims_Dispatcher,2024-03-01T11:40:24,2025-04-14T03:46:53,Stopped,powerautomate04,2025-04-13T03:25:28.18,2025-04-13T03:50:27.907,Succeeded,Recurrence,Recurrence,1,,,Cloud,Cloud,Cloud,,,2025,4,2025-04-13T00:00:00,16,2025-16,1,Sunday,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/196efcf7-3e7d-4536-8d5c-eefefc5c4a4f,4/13/2025 3:25:28 AM_Amz_SAFET_Claims_Dispatcher,202516,1,1,2025,4,16,1,202516,1,0.9,1,
196efcf7-3e7d-4536-8d5c-eefefc5c4a4f,Amz_SAFET_Claims_Dispatcher,2024-03-01T11:40:24,2025-04-14T03:46:53,Stopped,powerautomate04,2025-04-14T03:25:28.453,2025-04-14T03:49:51.623,Succeeded,Recurrence,Recurrence,1,,,Cloud,Cloud,Cloud,,,2025,4,2025-04-14T00:00:00,16,2025-16,1,Monday,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/196efcf7-3e7d-4536-8d5c-eefefc5c4a4f,4/14/2025 3:25:28 AM_Amz_SAFET_Claims_Dispatcher,202516,1,1,2025,4,16,1,202516,1,0.9,1,
e5f86a91-51df-4555-9233-9e078aacfcce,Automated ConfigUpdate,2025-04-14T06:29:57,2025-04-14T06:36:09,Started,powerautomate04,2025-04-14T06:36:26.45,2025-04-14T06:37:04.147,Succeeded,manual,Manual,1,,,Cloud,Cloud,Cloud,,,2025,4,2025-04-14T00:00:00,16,2025-16,1,Monday,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/e5f86a91-51df-4555-9233-9e078aacfcce,4/14/2025 6:36:26 AM_Automated ConfigUpdate,202516,1,1,2025,4,16,1,202516,1,0.9,1,
e5f86a91-51df-4555-9233-9e078aacfcce,Automated ConfigUpdate,2025-04-14T06:29:57,2025-04-14T06:36:09,Started,powerautomate04,2025-04-14T06:49:06.183,2025-04-14T06:49:51.84,Succeeded,manual,Manual,1,,,Cloud,Cloud,Cloud,,,2025,4,2025-04-14T00:00:00,16,2025-16,1,Monday,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/e5f86a91-51df-4555-9233-9e078aacfcce,4/14/2025 6:49:06 AM_Automated ConfigUpdate,202516,1,1,2025,4,16,1,202516,1,0.9,1,
e5f86a91-51df-4555-9233-9e078aacfcce,Automated ConfigUpdate,2025-04-14T06:29:57,2025-04-14T06:36:09,Started,powerautomate04,2025-04-14T06:52:50.957,2025-04-14T06:53:29.8,Succeeded,manual,Manual,1,,,Cloud,Cloud,Cloud,,,2025,4,2025-04-14T00:00:00,16,2025-16,1,Monday,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/e5f86a91-51df-4555-9233-9e078aacfcce,4/14/2025 6:52:50 AM_Automated ConfigUpdate,202516,1,1,2025,4,16,1,202516,1,0.9,1,
83ca6f39-2e2e-4a1d-af66-1b70a3aae9f7,BrandPayables_BrandReconSQLRefresh_SVC02_V1,2023-07-20T16:57:10,2025-02-25T07:53:40,Started,powerautomate02 serviceaccount,2025-04-13T05:30:09.06,2025-04-13T05:31:01.977,Succeeded,Recurrence,Recurrence,1,,,Cloud,Cloud,Cloud,,,2025,4,2025-04-13T00:00:00,16,2025-16,1,Sunday,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/83ca6f39-2e2e-4a1d-af66-1b70a3aae9f7,4/13/2025 5:30:09 AM_BrandPayables_BrandReconSQLRefresh_SVC02_V1,202516,1,1,2025,4,16,1,202516,1,0.9,1,
83ca6f39-2e2e-4a1d-af66-1b70a3aae9f7,BrandPayables_BrandReconSQLRefresh_SVC02_V1,2023-07-20T16:57:10,2025-02-25T07:53:40,Started,powerautomate02 serviceaccount,2025-04-13T07:30:09.273,2025-04-13T07:31:40.7,Succeeded,Recurrence,Recurrence,1,,,Cloud,Cloud,Cloud,,,2025,4,2025-04-13T00:00:00,16,2025-16,1,Sunday,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/83ca6f39-2e2e-4a1d-af66-1b70a3aae9f7,4/13/2025 7:30:09 AM_BrandPayables_BrandReconSQLRefresh_SVC02_V1,202516,1,1,2025,4,16,1,202516,1,0.9,1,
83ca6f39-2e2e-4a1d-af66-1b70a3aae9f7,BrandPayables_BrandReconSQLRefresh_SVC02_V1,2023-07-20T16:57:10,2025-02-25T07:53:40,Started,powerautomate02 serviceaccount,2025-04-13T08:30:09.477,2025-04-13T08:31:00.113,Succeeded,Recurrence,Recurrence,1,,,Cloud,Cloud,Cloud,,,2025,4,2025-04-13T00:00:00,16,2025-16,1,Sunday,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/83ca6f39-2e2e-4a1d-af66-1b70a3aae9f7,4/13/2025 8:30:09 AM_BrandPayables_BrandReconSQLRefresh_SVC02_V1,202516,1,1,2025,4,16,1,202516,1,0.9,1,
83ca6f39-2e2e-4a1d-af66-1b70a3aae9f7,BrandPayables_BrandReconSQLRefresh_SVC02_V1,2023-07-20T16:57:10,2025-02-25T07:53:40,Started,powerautomate02 serviceaccount,2025-04-13T09:30:08.7,2025-04-13T09:31:05.137,Succeeded,Recurrence,Recurrence,1,,,Cloud,Cloud,Cloud,,,2025,4,2025-04-13T00:00:00,16,2025-16,1,Sunday,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/83ca6f39-2e2e-4a1d-af66-1b70a3aae9f7,4/13/2025 9:30:08 AM_BrandPayables_BrandReconSQLRefresh_SVC02_V1,202516,1,1,2025,4,16,1,202516,1,0.9,1,
83ca6f39-2e2e-4a1d-af66-1b70a3aae9f7,BrandPayables_BrandReconSQLRefresh_SVC02_V1,2023-07-20T16:57:10,2025-02-25T07:53:40,Started,powerautomate02 serviceaccount,2025-04-13T10:30:09.32,2025-04-13T10:31:13.527,Succeeded,Recurrence,Recurrence,1,,,Cloud,Cloud,Cloud,,,2025,4,2025-04-13T00:00:00,16,2025-16,1,Sunday,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/83ca6f39-2e2e-4a1d-af66-1b70a3aae9f7,4/13/2025 10:30:09 AM_BrandPayables_BrandReconSQLRefresh_SVC02_V1,202516,1,1,2025,4,16,1,202516,1,0.9,1,
83ca6f39-2e2e-4a1d-af66-1b70a3aae9f7,BrandPayables_BrandReconSQLRefresh_SVC02_V1,2023-07-20T16:57:10,2025-02-25T07:53:40,Started,powerautomate02 serviceaccount,2025-04-13T11:30:09.547,2025-04-13T11:31:17.907,Succeeded,Recurrence,Recurrence,1,,,Cloud,Cloud,Cloud,,,2025,4,2025-04-13T00:00:00,16,2025-16,1,Sunday,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/83ca6f39-2e2e-4a1d-af66-1b70a3aae9f7,4/13/2025 11:30:09 AM_BrandPayables_BrandReconSQLRefresh_SVC02_V1,202516,1,1,2025,4,16,1,202516,1,0.9,1,
83ca6f39-2e2e-4a1d-af66-1b70a3aae9f7,BrandPayables_BrandReconSQLRefresh_SVC02_V1,2023-07-20T16:57:10,2025-02-25T07:53:40,Started,powerautomate02 serviceaccount,2025-04-13T12:30:08.713,2025-04-13T12:30:49.383,Succeeded,Recurrence,Recurrence,1,,,Cloud,Cloud,Cloud,,,2025,4,2025-04-13T00:00:00,16,2025-16,1,Sunday,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/83ca6f39-2e2e-4a1d-af66-1b70a3aae9f7,4/13/2025 12:30:08 PM_BrandPayables_BrandReconSQLRefresh_SVC02_V1,202516,1,1,2025,4,16,1,202516,1,0.9,1,
83ca6f39-2e2e-4a1d-af66-1b70a3aae9f7,BrandPayables_BrandReconSQLRefresh_SVC02_V1,2023-07-20T16:57:10,2025-02-25T07:53:40,Started,powerautomate02 serviceaccount,2025-04-13T13:30:08.93,2025-04-13T13:30:48.433,Succeeded,Recurrence,Recurrence,1,,,Cloud,Cloud,Cloud,,,2025,4,2025-04-13T00:00:00,16,2025-16,1,Sunday,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/83ca6f39-2e2e-4a1d-af66-1b70a3aae9f7,4/13/2025 1:30:08 PM_BrandPayables_BrandReconSQLRefresh_SVC02_V1,202516,1,1,2025,4,16,1,202516,1,0.9,1,
83ca6f39-2e2e-4a1d-af66-1b70a3aae9f7,BrandPayables_BrandReconSQLRefresh_SVC02_V1,2023-07-20T16:57:10,2025-02-25T07:53:40,Started,powerautomate02 serviceaccount,2025-04-13T14:30:09.12,2025-04-13T14:31:14.843,Succeeded,Recurrence,Recurrence,1,,,Cloud,Cloud,Cloud,,,2025,4,2025-04-13T00:00:00,16,2025-16,1,Sunday,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/83ca6f39-2e2e-4a1d-af66-1b70a3aae9f7,4/13/2025 2:30:09 PM_BrandPayables_BrandReconSQLRefresh_SVC02_V1,202516,1,1,2025,4,16,1,202516,1,0.9,1,
83ca6f39-2e2e-4a1d-af66-1b70a3aae9f7,BrandPayables_BrandReconSQLRefresh_SVC02_V1,2023-07-20T16:57:10,2025-02-25T07:53:40,Started,powerautomate02 serviceaccount,2025-04-13T15:30:09.3,2025-04-13T15:31:02.867,Succeeded,Recurrence,Recurrence,1,,,Cloud,Cloud,Cloud,,,2025,4,2025-04-13T00:00:00,16,2025-16,1,Sunday,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/83ca6f39-2e2e-4a1d-af66-1b70a3aae9f7,4/13/2025 3:30:09 PM_BrandPayables_BrandReconSQLRefresh_SVC02_V1,202516,1,1,2025,4,16,1,202516,1,0.9,1,
83ca6f39-2e2e-4a1d-af66-1b70a3aae9f7,BrandPayables_BrandReconSQLRefresh_SVC02_V1,2023-07-20T16:57:10,2025-02-25T07:53:40,Started,powerautomate02 serviceaccount,2025-04-14T05:30:09.473,2025-04-14T05:31:22.533,Succeeded,Recurrence,Recurrence,1,,,Cloud,Cloud,Cloud,,,2025,4,2025-04-14T00:00:00,16,2025-16,1,Monday,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/83ca6f39-2e2e-4a1d-af66-1b70a3aae9f7,4/14/2025 5:30:09 AM_BrandPayables_BrandReconSQLRefresh_SVC02_V1,202516,1,1,2025,4,16,1,202516,1,0.9,1,
83ca6f39-2e2e-4a1d-af66-1b70a3aae9f7,BrandPayables_BrandReconSQLRefresh_SVC02_V1,2023-07-20T16:57:10,2025-02-25T07:53:40,Started,powerautomate02 serviceaccount,2025-04-14T07:30:08.717,2025-04-14T07:31:36.757,Succeeded,Recurrence,Recurrence,1,,,Cloud,Cloud,Cloud,,,2025,4,2025-04-14T00:00:00,16,2025-16,1,Monday,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/83ca6f39-2e2e-4a1d-af66-1b70a3aae9f7,4/14/2025 7:30:08 AM_BrandPayables_BrandReconSQLRefresh_SVC02_V1,202516,1,1,2025,4,16,1,202516,1,0.9,1,
83ca6f39-2e2e-4a1d-af66-1b70a3aae9f7,BrandPayables_BrandReconSQLRefresh_SVC02_V1,2023-07-20T16:57:10,2025-02-25T07:53:40,Started,powerautomate02 serviceaccount,2025-04-14T08:30:09.493,2025-04-14T08:34:58.59,Succeeded,Recurrence,Recurrence,1,,,Cloud,Cloud,Cloud,,,2025,4,2025-04-14T00:00:00,16,2025-16,1,Monday,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/83ca6f39-2e2e-4a1d-af66-1b70a3aae9f7,4/14/2025 8:30:09 AM_BrandPayables_BrandReconSQLRefresh_SVC02_V1,202516,1,1,2025,4,16,1,202516,1,0.9,1,
83ca6f39-2e2e-4a1d-af66-1b70a3aae9f7,BrandPayables_BrandReconSQLRefresh_SVC02_V1,2023-07-20T16:57:10,2025-02-25T07:53:40,Started,powerautomate02 serviceaccount,2025-04-14T09:30:08.807,2025-04-14T09:31:31.283,Succeeded,Recurrence,Recurrence,1,,,Cloud,Cloud,Cloud,,,2025,4,2025-04-14T00:00:00,16,2025-16,1,Monday,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/83ca6f39-2e2e-4a1d-af66-1b70a3aae9f7,4/14/2025 9:30:08 AM_BrandPayables_BrandReconSQLRefresh_SVC02_V1,202516,1,1,2025,4,16,1,202516,1,0.9,1,
83ca6f39-2e2e-4a1d-af66-1b70a3aae9f7,BrandPayables_BrandReconSQLRefresh_SVC02_V1,2023-07-20T16:57:10,2025-02-25T07:53:40,Started,powerautomate02 serviceaccount,2025-04-14T10:30:09.13,2025-04-14T10:31:09.153,Succeeded,Recurrence,Recurrence,1,,,Cloud,Cloud,Cloud,,,2025,4,2025-04-14T00:00:00,16,2025-16,1,Monday,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/83ca6f39-2e2e-4a1d-af66-1b70a3aae9f7,4/14/2025 10:30:09 AM_BrandPayables_BrandReconSQLRefresh_SVC02_V1,202516,1,1,2025,4,16,1,202516,1,0.9,1,
83ca6f39-2e2e-4a1d-af66-1b70a3aae9f7,BrandPayables_BrandReconSQLRefresh_SVC02_V1,2023-07-20T16:57:10,2025-02-25T07:53:40,Started,powerautomate02 serviceaccount,2025-04-14T11:30:09.313,2025-04-14T11:31:13.907,Succeeded,Recurrence,Recurrence,1,,,Cloud,Cloud,Cloud,,,2025,4,2025-04-14T00:00:00,16,2025-16,1,Monday,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/83ca6f39-2e2e-4a1d-af66-1b70a3aae9f7,4/14/2025 11:30:09 AM_BrandPayables_BrandReconSQLRefresh_SVC02_V1,202516,1,1,2025,4,16,1,202516,1,0.9,1,
83ca6f39-2e2e-4a1d-af66-1b70a3aae9f7,BrandPayables_BrandReconSQLRefresh_SVC02_V1,2023-07-20T16:57:10,2025-02-25T07:53:40,Started,powerautomate02 serviceaccount,2025-04-14T12:30:08.86,2025-04-14T12:35:16.59,Succeeded,Recurrence,Recurrence,1,,,Cloud,Cloud,Cloud,,,2025,4,2025-04-14T00:00:00,16,2025-16,1,Monday,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/83ca6f39-2e2e-4a1d-af66-1b70a3aae9f7,4/14/2025 12:30:08 PM_BrandPayables_BrandReconSQLRefresh_SVC02_V1,202516,1,1,2025,4,16,1,202516,1,0.9,1,
83ca6f39-2e2e-4a1d-af66-1b70a3aae9f7,BrandPayables_BrandReconSQLRefresh_SVC02_V1,2023-07-20T16:57:10,2025-02-25T07:53:40,Started,powerautomate02 serviceaccount,2025-04-14T13:30:09.237,2025-04-14T13:31:01.957,Succeeded,Recurrence,Recurrence,1,,,Cloud,Cloud,Cloud,,,2025,4,2025-04-14T00:00:00,16,2025-16,1,Monday,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/83ca6f39-2e2e-4a1d-af66-1b70a3aae9f7,4/14/2025 1:30:09 PM_BrandPayables_BrandReconSQLRefresh_SVC02_V1,202516,1,1,2025,4,16,1,202516,1,0.9,1,
83ca6f39-2e2e-4a1d-af66-1b70a3aae9f7,BrandPayables_BrandReconSQLRefresh_SVC02_V1,2023-07-20T16:57:10,2025-02-25T07:53:40,Started,powerautomate02 serviceaccount,2025-04-14T14:30:09.81,2025-04-14T14:31:23.507,Succeeded,Recurrence,Recurrence,1,,,Cloud,Cloud,Cloud,,,2025,4,2025-04-14T00:00:00,16,2025-16,1,Monday,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/83ca6f39-2e2e-4a1d-af66-1b70a3aae9f7,4/14/2025 2:30:09 PM_BrandPayables_BrandReconSQLRefresh_SVC02_V1,202516,1,1,2025,4,16,1,202516,1,0.9,1,
83ca6f39-2e2e-4a1d-af66-1b70a3aae9f7,BrandPayables_BrandReconSQLRefresh_SVC02_V1,2023-07-20T16:57:10,2025-02-25T07:53:40,Started,powerautomate02 serviceaccount,2025-04-14T15:30:09.17,2025-04-14T15:31:48.967,Succeeded,Recurrence,Recurrence,1,,,Cloud,Cloud,Cloud,,,2025,4,2025-04-14T00:00:00,16,2025-16,1,Monday,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/83ca6f39-2e2e-4a1d-af66-1b70a3aae9f7,4/14/2025 3:30:09 PM_BrandPayables_BrandReconSQLRefresh_SVC02_V1,202516,1,1,2025,4,16,1,202516,1,0.9,1,
83ca6f39-2e2e-4a1d-af66-1b70a3aae9f7,BrandPayables_BrandReconSQLRefresh_SVC02_V1,2023-07-20T16:57:10,2025-02-25T07:53:40,Started,powerautomate02 serviceaccount,2025-04-15T05:30:09.46,2025-04-15T05:31:00.91,Succeeded,Recurrence,Recurrence,1,,,Cloud,Cloud,Cloud,,,2025,4,2025-04-15T00:00:00,16,2025-16,1,Tuesday,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/83ca6f39-2e2e-4a1d-af66-1b70a3aae9f7,4/15/2025 5:30:09 AM_BrandPayables_BrandReconSQLRefresh_SVC02_V1,202516,1,1,2025,4,16,1,202516,1,0.9,1,
83ca6f39-2e2e-4a1d-af66-1b70a3aae9f7,BrandPayables_BrandReconSQLRefresh_SVC02_V1,2023-07-20T16:57:10,2025-02-25T07:53:40,Started,powerautomate02 serviceaccount,2025-04-15T07:30:08.69,2025-04-15T07:31:10.43,Succeeded,Recurrence,Recurrence,1,,,Cloud,Cloud,Cloud,,,2025,4,2025-04-15T00:00:00,16,2025-16,1,Tuesday,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/83ca6f39-2e2e-4a1d-af66-1b70a3aae9f7,4/15/2025 7:30:08 AM_BrandPayables_BrandReconSQLRefresh_SVC02_V1,202516,1,1,2025,4,16,1,202516,1,0.9,1,
83ca6f39-2e2e-4a1d-af66-1b70a3aae9f7,BrandPayables_BrandReconSQLRefresh_SVC02_V1,2023-07-20T16:57:10,2025-02-25T07:53:40,Started,powerautomate02 serviceaccount,2025-04-15T08:30:08.887,2025-04-15T08:31:40.447,Succeeded,Recurrence,Recurrence,1,,,Cloud,Cloud,Cloud,,,2025,4,2025-04-15T00:00:00,16,2025-16,1,Tuesday,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/83ca6f39-2e2e-4a1d-af66-1b70a3aae9f7,4/15/2025 8:30:08 AM_BrandPayables_BrandReconSQLRefresh_SVC02_V1,202516,1,1,2025,4,16,1,202516,1,0.9,1,
83ca6f39-2e2e-4a1d-af66-1b70a3aae9f7,BrandPayables_BrandReconSQLRefresh_SVC02_V1,2023-07-20T16:57:10,2025-02-25T07:53:40,Started,powerautomate02 serviceaccount,2025-04-15T09:30:09.13,2025-04-15T09:31:47.087,Succeeded,Recurrence,Recurrence,1,,,Cloud,Cloud,Cloud,,,2025,4,2025-04-15T00:00:00,16,2025-16,1,Tuesday,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/83ca6f39-2e2e-4a1d-af66-1b70a3aae9f7,4/15/2025 9:30:09 AM_BrandPayables_BrandReconSQLRefresh_SVC02_V1,202516,1,1,2025,4,16,1,202516,1,0.9,1,
83ca6f39-2e2e-4a1d-af66-1b70a3aae9f7,BrandPayables_BrandReconSQLRefresh_SVC02_V1,2023-07-20T16:57:10,2025-02-25T07:53:40,Started,powerautomate02 serviceaccount,2025-04-15T10:30:09.26,2025-04-15T10:30:56.657,Succeeded,Recurrence,Recurrence,1,,,Cloud,Cloud,Cloud,,,2025,4,2025-04-15T00:00:00,16,2025-16,1,Tuesday,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/83ca6f39-2e2e-4a1d-af66-1b70a3aae9f7,4/15/2025 10:30:09 AM_BrandPayables_BrandReconSQLRefresh_SVC02_V1,202516,1,1,2025,4,16,1,202516,1,0.9,1,
83ca6f39-2e2e-4a1d-af66-1b70a3aae9f7,BrandPayables_BrandReconSQLRefresh_SVC02_V1,2023-07-20T16:57:10,2025-02-25T07:53:40,Started,powerautomate02 serviceaccount,2025-04-15T11:30:09.433,2025-04-15T11:31:35.407,Succeeded,Recurrence,Recurrence,1,,,Cloud,Cloud,Cloud,,,2025,4,2025-04-15T00:00:00,16,2025-16,1,Tuesday,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/83ca6f39-2e2e-4a1d-af66-1b70a3aae9f7,4/15/2025 11:30:09 AM_BrandPayables_BrandReconSQLRefresh_SVC02_V1,202516,1,1,2025,4,16,1,202516,1,0.9,1,
83ca6f39-2e2e-4a1d-af66-1b70a3aae9f7,BrandPayables_BrandReconSQLRefresh_SVC02_V1,2023-07-20T16:57:10,2025-02-25T07:53:40,Started,powerautomate02 serviceaccount,2025-04-15T12:30:08.583,2025-04-15T12:31:24.923,Succeeded,Recurrence,Recurrence,1,,,Cloud,Cloud,Cloud,,,2025,4,2025-04-15T00:00:00,16,2025-16,1,Tuesday,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/83ca6f39-2e2e-4a1d-af66-1b70a3aae9f7,4/15/2025 12:30:08 PM_BrandPayables_BrandReconSQLRefresh_SVC02_V1,202516,1,1,2025,4,16,1,202516,1,0.9,1,
