Dataverse_Desktop_Flows[Desktop Flowname],Dataverse_Desktop_Flows[Created On],Dataverse_Desktop_Flows[Completed On],Dataverse_Desktop_Flows[Successful],Dataverse_Desktop_Flows[Failed],Dataverse_Desktop_Flows[FlowType],Dataverse_Desktop_Flows[createdbyyominame],Dataverse_Desktop_Flows[statecodename],Dataverse_Desktop_Flows[Started On],Dataverse_Desktop_Flows[Run session mode],Dataverse_Desktop_Flows[ParentWorkflowId],Dataverse_Desktop_Flows[machinegroupid],Dataverse_Desktop_Flows[machineid],Dataverse_Desktop_Flows[Flow Machine],Dataverse_Desktop_Flows[FinalSuccessful],Dataverse_Desktop_Flows[Flow Machine Group],Dataverse_Desktop_Flows[UOW_Type],Dataverse_Desktop_Flows[BOT_Name],Dataverse_Desktop_Flows[DateTimeStarted_DATE_Only],Dataverse_Desktop_Flows[Year],Dataverse_Desktop_Flows[Month],Dataverse_Desktop_Flows[Sub-Category],[SumWasSuccessful],[SumStatus_Reason],[Sumrunsessionmode],[SumWeekOfYear],[SumYearWeek],[Sumsubcategory]
CreateBulkFile_SLQSReport,2025-04-15T12:45:39,2025-04-15T12:45:59,0,1,Desktop,powerautomate serviceaccount,Active,,Unapplicable,6d173c2b-3b6b-49ec-8a5f-a2a0c63b415d,F22DA00E-4579-EC11-8D21-000D3A5CF05E,,,0,Spreetail-Automation-Group,Desktop,SVC01,2025-04-15T00:00:00,2025,4,Default,0,8,0,16,202516,0
CreateBulkFile_SLQSReport,2025-04-15T13:07:42,2025-04-15T13:08:08,1,0,Desktop,powerautomate serviceaccount,Active,2025-04-15T13:07:50,Unapplicable,6d173c2b-3b6b-49ec-8a5f-a2a0c63b415d,F22DA00E-4579-EC11-8D21-000D3A5CF05E,F7475E43-E938-4A06-9931-939B06B07306,C-3PO,1,Spreetail-Automation-Group,Desktop,SVC01,2025-04-15T00:00:00,2025,4,Default,1,4,0,16,202516,0
CreateBulkFile_SLQSReport,2025-04-16T12:45:41,2025-04-16T13:03:06,1,0,Desktop,powerautomate serviceaccount,Active,2025-04-16T13:02:53,Unapplicable,6d173c2b-3b6b-49ec-8a5f-a2a0c63b415d,F22DA00E-4579-EC11-8D21-000D3A5CF05E,F7475E43-E938-4A06-9931-939B06B07306,C-3PO,1,Spreetail-Automation-Group,Desktop,SVC01,2025-04-16T00:00:00,2025,4,Default,1,4,0,16,202516,0
CreateBulkFile_SLQSReport,2025-04-17T12:45:38,2025-04-17T13:02:53,1,0,Desktop,powerautomate serviceaccount,Active,2025-04-17T13:02:40,Unapplicable,6d173c2b-3b6b-49ec-8a5f-a2a0c63b415d,F22DA00E-4579-EC11-8D21-000D3A5CF05E,F7475E43-E938-4A06-9931-939B06B07306,C-3PO,1,Spreetail-Automation-Group,Desktop,SVC01,2025-04-17T00:00:00,2025,4,Default,1,4,0,16,202516,0
CreateBulkFile_SLQSReport,2025-04-18T12:45:37,2025-04-18T13:01:10,1,0,Desktop,powerautomate serviceaccount,Active,2025-04-18T13:00:55,Unapplicable,6d173c2b-3b6b-49ec-8a5f-a2a0c63b415d,F22DA00E-4579-EC11-8D21-000D3A5CF05E,F7475E43-E938-4A06-9931-939B06B07306,C-3PO,1,Spreetail-Automation-Group,Desktop,SVC01,2025-04-18T00:00:00,2025,4,Default,1,4,0,16,202516,0
CreateBulkInsert-SuppressedTool-V4,2025-04-14T09:40:23,2025-04-14T09:45:10,1,0,Desktop,powerautomate05 #,Active,2025-04-14T09:40:29,Unapplicable,11699a12-1acd-4d4c-9d4d-9b0fecda9816,12B13FD9-EB6D-EE11-8DF0-000D3A592388,6F4F8F6A-D2B1-4B7B-A7D8-F677B4740D7F,IT-POWERAUTO-05.LapkoSoft.local,1,Spreetail-Automation-Group_5,Desktop,SVC05,2025-04-14T00:00:00,2025,4,Default,1,4,0,16,202516,0
CreateBulkInsert-SuppressedTool-V4,2025-04-15T09:40:23,2025-04-15T09:46:41,1,0,Desktop,powerautomate05 #,Active,2025-04-15T09:40:29,Unapplicable,11699a12-1acd-4d4c-9d4d-9b0fecda9816,12B13FD9-EB6D-EE11-8DF0-000D3A592388,6F4F8F6A-D2B1-4B7B-A7D8-F677B4740D7F,IT-POWERAUTO-05.LapkoSoft.local,1,Spreetail-Automation-Group_5,Desktop,SVC05,2025-04-15T00:00:00,2025,4,Default,1,4,0,16,202516,0
CreateBulkInsert-SuppressedTool-V4,2025-04-16T09:40:25,2025-04-16T09:40:44,0,1,Desktop,powerautomate05 #,Active,,Unapplicable,11699a12-1acd-4d4c-9d4d-9b0fecda9816,12B13FD9-EB6D-EE11-8DF0-000D3A592388,,,0,Spreetail-Automation-Group_5,Desktop,SVC05,2025-04-16T00:00:00,2025,4,Default,0,8,0,16,202516,0
CreateBulkInsert-SuppressedTool-V4,2025-04-16T09:47:49,2025-04-16T09:53:38,1,0,Desktop,powerautomate05 #,Active,2025-04-16T09:48:01,Unapplicable,11699a12-1acd-4d4c-9d4d-9b0fecda9816,12B13FD9-EB6D-EE11-8DF0-000D3A592388,6F4F8F6A-D2B1-4B7B-A7D8-F677B4740D7F,IT-POWERAUTO-05.LapkoSoft.local,1,Spreetail-Automation-Group_5,Desktop,SVC05,2025-04-16T00:00:00,2025,4,Default,1,4,0,16,202516,0
CreateBulkInsert-SuppressedTool-V4,2025-04-17T09:40:22,2025-04-17T09:40:42,0,1,Desktop,powerautomate05 #,Active,,Unapplicable,11699a12-1acd-4d4c-9d4d-9b0fecda9816,12B13FD9-EB6D-EE11-8DF0-000D3A592388,,,0,Spreetail-Automation-Group_5,Desktop,SVC05,2025-04-17T00:00:00,2025,4,Default,0,8,0,16,202516,0
CreateBulkInsert-SuppressedTool-V4,2025-04-17T09:51:31,2025-04-17T09:51:31,1,0,Desktop,powerautomate05 #,Active,2025-04-17T09:46:08,Default,,12B13FD9-EB6D-EE11-8DF0-000D3A592388,6F4F8F6A-D2B1-4B7B-A7D8-F677B4740D7F,IT-POWERAUTO-05.LapkoSoft.local,1,Spreetail-Automation-Group_5,Desktop,SVC05,2025-04-17T00:00:00,2025,4,Default,1,4,1,16,202516,0
CreateBulkInsert-SuppressedTool-V4,2025-04-18T09:40:23,2025-04-18T09:40:41,0,1,Desktop,powerautomate05 #,Active,,Unapplicable,11699a12-1acd-4d4c-9d4d-9b0fecda9816,12B13FD9-EB6D-EE11-8DF0-000D3A592388,,,0,Spreetail-Automation-Group_5,Desktop,SVC05,2025-04-18T00:00:00,2025,4,Default,0,8,0,16,202516,0
CreateBulkInsert-SuppressedTool-V4,2025-04-18T09:48:22,2025-04-18T09:54:10,1,0,Desktop,powerautomate05 #,Active,2025-04-18T09:48:31,Unapplicable,11699a12-1acd-4d4c-9d4d-9b0fecda9816,12B13FD9-EB6D-EE11-8DF0-000D3A592388,6F4F8F6A-D2B1-4B7B-A7D8-F677B4740D7F,IT-POWERAUTO-05.LapkoSoft.local,1,Spreetail-Automation-Group_5,Desktop,SVC05,2025-04-18T00:00:00,2025,4,Default,1,4,0,16,202516,0
FedexResubmission_SVC03_v1.2,2025-04-18T16:48:32,2025-04-18T16:48:56,0,1,Desktop,powerautomate08 serviceaccount,Active,2025-04-18T16:48:40,Unapplicable,32f94f2e-74db-41fc-a2ab-12ee6c44cf74,D0A7A13D-BABF-EE11-9079-000D3A592388,5EFA1C46-A6C3-47D9-85C2-9E5FEB7CFDA8,IT-POWERAUTO-08.LapkoSoft.local,0,Spreetail-Automation-Group_8,Desktop,SVC08,2025-04-18T00:00:00,2025,4,Default,0,8,0,16,202516,0
GetFinalReport_Suppression,2025-04-14T14:42:47,2025-04-14T14:42:46,1,0,Desktop,powerautomate05 #,Active,2025-04-14T14:34:09,Default,,12B13FD9-EB6D-EE11-8DF0-000D3A592388,6F4F8F6A-D2B1-4B7B-A7D8-F677B4740D7F,IT-POWERAUTO-05.LapkoSoft.local,1,Spreetail-Automation-Group_5,Desktop,SVC05,2025-04-14T00:00:00,2025,4,Default,1,4,1,16,202516,0
GetFinalReport_Suppression,2025-04-16T13:06:02,2025-04-16T13:06:00,1,0,Desktop,powerautomate05 #,Active,2025-04-16T12:59:02,Default,,12B13FD9-EB6D-EE11-8DF0-000D3A592388,6F4F8F6A-D2B1-4B7B-A7D8-F677B4740D7F,IT-POWERAUTO-05.LapkoSoft.local,1,Spreetail-Automation-Group_5,Desktop,SVC05,2025-04-16T00:00:00,2025,4,Default,1,4,1,16,202516,0
GetFinalReport_Suppression,2025-04-17T12:41:45,2025-04-17T12:41:45,1,0,Desktop,powerautomate05 #,Active,2025-04-17T12:36:38,Default,,12B13FD9-EB6D-EE11-8DF0-000D3A592388,6F4F8F6A-D2B1-4B7B-A7D8-F677B4740D7F,IT-POWERAUTO-05.LapkoSoft.local,1,Spreetail-Automation-Group_5,Desktop,SVC05,2025-04-17T00:00:00,2025,4,Default,1,4,1,16,202516,0
GetFinalReport_Suppression,2025-04-18T12:32:58,2025-04-18T12:36:33,1,0,Desktop,Mohammad Asim,Active,2025-04-18T12:33:05,Unapplicable,11699a12-1acd-4d4c-9d4d-9b0fecda9816,12B13FD9-EB6D-EE11-8DF0-000D3A592388,6F4F8F6A-D2B1-4B7B-A7D8-F677B4740D7F,IT-POWERAUTO-05.LapkoSoft.local,1,Spreetail-Automation-Group_5,Desktop,SVC05,2025-04-18T00:00:00,2025,4,Default,1,4,0,16,202516,0
GetValidationPrice_From_GoogleShopping-V5,2025-04-14T09:47:16,2025-04-14T09:47:35,0,1,Desktop,Mohammad Asim,Active,,Unapplicable,11699a12-1acd-4d4c-9d4d-9b0fecda9816,D0A7A13D-BABF-EE11-9079-000D3A592388,,,0,Spreetail-Automation-Group_8,Desktop,SVC08,2025-04-14T00:00:00,2025,4,Default,0,8,0,16,202516,0
GetValidationPrice_From_GoogleShopping-V5,2025-04-14T09:47:16,2025-04-14T10:57:03,0,1,Desktop,Mohammad Asim,Active,2025-04-14T09:47:53,Unapplicable,11699a12-1acd-4d4c-9d4d-9b0fecda9816,12B13FD9-EB6D-EE11-8DF0-000D3A592388,6F4F8F6A-D2B1-4B7B-A7D8-F677B4740D7F,IT-POWERAUTO-05.LapkoSoft.local,0,Spreetail-Automation-Group_5,Desktop,SVC05,2025-04-14T00:00:00,2025,4,Default,0,7,0,16,202516,0
GetValidationPrice_From_GoogleShopping-V5,2025-04-14T12:33:01,2025-04-14T12:32:58,0,1,Desktop,powerautomate05 #,Active,2025-04-14T11:01:59,Default,,12B13FD9-EB6D-EE11-8DF0-000D3A592388,6F4F8F6A-D2B1-4B7B-A7D8-F677B4740D7F,IT-POWERAUTO-05.LapkoSoft.local,0,Spreetail-Automation-Group_5,Desktop,SVC05,2025-04-14T00:00:00,2025,4,Default,0,8,1,16,202516,0
GetValidationPrice_From_GoogleShopping-V5,2025-04-14T14:13:13,2025-04-14T14:13:11,0,1,Desktop,powerautomate05 #,Active,2025-04-14T12:45:10,Default,,12B13FD9-EB6D-EE11-8DF0-000D3A592388,6F4F8F6A-D2B1-4B7B-A7D8-F677B4740D7F,IT-POWERAUTO-05.LapkoSoft.local,0,Spreetail-Automation-Group_5,Desktop,SVC05,2025-04-14T00:00:00,2025,4,Default,0,8,1,16,202516,0
GetValidationPrice_From_GoogleShopping-V5,2025-04-14T14:26:20,2025-04-14T14:26:19,1,0,Desktop,powerautomate serviceaccount,Active,2025-04-14T14:13:36,Default,,F22DA00E-4579-EC11-8D21-000D3A5CF05E,F7475E43-E938-4A06-9931-939B06B07306,C-3PO,1,Spreetail-Automation-Group,Desktop,SVC01,2025-04-14T00:00:00,2025,4,Default,1,4,1,16,202516,0
GetValidationPrice_From_GoogleShopping-V5,2025-04-14T14:33:54,2025-04-14T14:33:53,1,0,Desktop,powerautomate05 #,Active,2025-04-14T14:13:23,Default,,12B13FD9-EB6D-EE11-8DF0-000D3A592388,6F4F8F6A-D2B1-4B7B-A7D8-F677B4740D7F,IT-POWERAUTO-05.LapkoSoft.local,1,Spreetail-Automation-Group_5,Desktop,SVC05,2025-04-14T00:00:00,2025,4,Default,1,4,1,16,202516,0
GetValidationPrice_From_GoogleShopping-V5,2025-04-15T09:48:47,2025-04-15T09:49:05,0,1,Desktop,Mohammad Asim,Active,,Unapplicable,11699a12-1acd-4d4c-9d4d-9b0fecda9816,D0A7A13D-BABF-EE11-9079-000D3A592388,,,0,Spreetail-Automation-Group_8,Desktop,SVC08,2025-04-15T00:00:00,2025,4,Default,0,8,0,16,202516,0
GetValidationPrice_From_GoogleShopping-V5,2025-04-15T09:48:47,2025-04-15T11:17:24,0,1,Desktop,Mohammad Asim,Active,2025-04-15T09:49:55,Unapplicable,11699a12-1acd-4d4c-9d4d-9b0fecda9816,12B13FD9-EB6D-EE11-8DF0-000D3A592388,6F4F8F6A-D2B1-4B7B-A7D8-F677B4740D7F,IT-POWERAUTO-05.LapkoSoft.local,0,Spreetail-Automation-Group_5,Desktop,SVC05,2025-04-15T00:00:00,2025,4,Default,0,7,0,16,202516,0
GetValidationPrice_From_GoogleShopping-V5,2025-04-15T11:52:57,2025-04-15T11:52:55,0,1,Desktop,powerautomate05 #,Active,2025-04-15T11:20:20,Default,,12B13FD9-EB6D-EE11-8DF0-000D3A592388,6F4F8F6A-D2B1-4B7B-A7D8-F677B4740D7F,IT-POWERAUTO-05.LapkoSoft.local,0,Spreetail-Automation-Group_5,Desktop,SVC05,2025-04-15T00:00:00,2025,4,Default,0,8,1,16,202516,0
GetValidationPrice_From_GoogleShopping-V5,2025-04-15T12:59:41,2025-04-15T12:59:40,1,0,Desktop,powerautomate serviceaccount,Active,2025-04-15T11:58:43,Default,,F22DA00E-4579-EC11-8D21-000D3A5CF05E,F7475E43-E938-4A06-9931-939B06B07306,C-3PO,1,Spreetail-Automation-Group,Desktop,SVC01,2025-04-15T00:00:00,2025,4,Default,1,4,1,16,202516,0
GetValidationPrice_From_GoogleShopping-V5,2025-04-16T11:46:44,2025-04-16T11:46:41,1,0,Desktop,powerautomate05 #,Active,2025-04-16T09:56:31,Default,,12B13FD9-EB6D-EE11-8DF0-000D3A592388,6F4F8F6A-D2B1-4B7B-A7D8-F677B4740D7F,IT-POWERAUTO-05.LapkoSoft.local,1,Spreetail-Automation-Group_5,Desktop,SVC05,2025-04-16T00:00:00,2025,4,Default,1,4,1,16,202516,0
GetValidationPrice_From_GoogleShopping-V5,2025-04-16T11:51:59,2025-04-16T11:51:55,0,1,Desktop,powerautomate08 serviceaccount,Active,2025-04-16T09:57:40,Default,,D0A7A13D-BABF-EE11-9079-000D3A592388,5EFA1C46-A6C3-47D9-85C2-9E5FEB7CFDA8,IT-POWERAUTO-08.LapkoSoft.local,0,Spreetail-Automation-Group_8,Desktop,SVC08,2025-04-16T00:00:00,2025,4,Default,0,8,1,16,202516,0
GetValidationPrice_From_GoogleShopping-V5,2025-04-16T12:58:43,2025-04-16T12:58:42,1,0,Desktop,powerautomate05 #,Active,2025-04-16T11:52:20,Default,,12B13FD9-EB6D-EE11-8DF0-000D3A592388,6F4F8F6A-D2B1-4B7B-A7D8-F677B4740D7F,IT-POWERAUTO-05.LapkoSoft.local,1,Spreetail-Automation-Group_5,Desktop,SVC05,2025-04-16T00:00:00,2025,4,Default,1,4,1,16,202516,0
GetValidationPrice_From_GoogleShopping-V5,2025-04-17T10:21:10,2025-04-17T10:21:08,0,1,Desktop,powerautomate05 #,Active,2025-04-17T09:51:59,Default,,12B13FD9-EB6D-EE11-8DF0-000D3A592388,6F4F8F6A-D2B1-4B7B-A7D8-F677B4740D7F,IT-POWERAUTO-05.LapkoSoft.local,0,Spreetail-Automation-Group_5,Desktop,SVC05,2025-04-17T00:00:00,2025,4,Default,0,8,1,16,202516,0
GetValidationPrice_From_GoogleShopping-V5,2025-04-17T10:45:29,2025-04-17T10:45:26,0,1,Desktop,powerautomate05 #,Active,2025-04-17T10:35:52,Default,,12B13FD9-EB6D-EE11-8DF0-000D3A592388,6F4F8F6A-D2B1-4B7B-A7D8-F677B4740D7F,IT-POWERAUTO-05.LapkoSoft.local,0,Spreetail-Automation-Group_5,Desktop,SVC05,2025-04-17T00:00:00,2025,4,Default,0,8,1,16,202516,0
GetValidationPrice_From_GoogleShopping-V5,2025-04-17T11:59:46,2025-04-17T11:59:43,1,0,Desktop,powerautomate08 serviceaccount,Active,2025-04-17T09:52:12,Default,,D0A7A13D-BABF-EE11-9079-000D3A592388,5EFA1C46-A6C3-47D9-85C2-9E5FEB7CFDA8,IT-POWERAUTO-08.LapkoSoft.local,1,Spreetail-Automation-Group_8,Desktop,SVC08,2025-04-17T00:00:00,2025,4,Default,1,4,1,16,202516,0
GetValidationPrice_From_GoogleShopping-V5,2025-04-17T12:33:56,2025-04-17T12:33:53,1,0,Desktop,powerautomate05 #,Active,2025-04-17T11:13:06,Default,,12B13FD9-EB6D-EE11-8DF0-000D3A592388,6F4F8F6A-D2B1-4B7B-A7D8-F677B4740D7F,IT-POWERAUTO-05.LapkoSoft.local,1,Spreetail-Automation-Group_5,Desktop,SVC05,2025-04-17T00:00:00,2025,4,Default,1,4,1,16,202516,0
GetValidationPrice_From_GoogleShopping-V5,2025-04-18T09:56:19,2025-04-18T11:40:14,1,0,Desktop,Mohammad Asim,Active,2025-04-18T09:56:26,Unapplicable,11699a12-1acd-4d4c-9d4d-9b0fecda9816,D0A7A13D-BABF-EE11-9079-000D3A592388,5EFA1C46-A6C3-47D9-85C2-9E5FEB7CFDA8,IT-POWERAUTO-08.LapkoSoft.local,1,Spreetail-Automation-Group_8,Desktop,SVC08,2025-04-18T00:00:00,2025,4,Default,1,4,0,16,202516,0
GetValidationPrice_From_GoogleShopping-V5,2025-04-18T09:56:19,2025-04-18T12:32:43,1,0,Desktop,Mohammad Asim,Active,2025-04-18T09:56:26,Unapplicable,11699a12-1acd-4d4c-9d4d-9b0fecda9816,12B13FD9-EB6D-EE11-8DF0-000D3A592388,6F4F8F6A-D2B1-4B7B-A7D8-F677B4740D7F,IT-POWERAUTO-05.LapkoSoft.local,1,Spreetail-Automation-Group_5,Desktop,SVC05,2025-04-18T00:00:00,2025,4,Default,1,4,0,16,202516,0
Insert SQL - Amazon Listing Price Scrape,2025-04-15T18:10:50,2025-04-15T18:11:48,1,0,Desktop,Mohammad Asim,Active,2025-04-15T18:11:01,Unapplicable,97103b8d-b80d-43c5-9bbe-e63ccf84eb76,FBEFE3B6-E8E6-EE11-904C-0022480BBA07,3AC9B056-2FA8-47FE-B21A-2E60284FEB0A,IT-POWERAUTO-07.LapkoSoft.local,1,Spreetail-Automation-Group_7,Desktop,SVC07,2025-04-15T00:00:00,2025,4,Default,1,4,0,16,202516,0
Insert SQL - Amazon Listing Price Scrape,2025-04-17T18:10:50,2025-04-17T18:35:07,1,0,Desktop,Mohammad Asim,Active,2025-04-17T18:34:26,Unapplicable,97103b8d-b80d-43c5-9bbe-e63ccf84eb76,FBEFE3B6-E8E6-EE11-904C-0022480BBA07,3AC9B056-2FA8-47FE-B21A-2E60284FEB0A,IT-POWERAUTO-07.LapkoSoft.local,1,Spreetail-Automation-Group_7,Desktop,SVC07,2025-04-17T00:00:00,2025,4,Default,1,4,0,16,202516,0
Insert SQL - Amazon Listing Price Scrape,2025-04-19T18:10:50,2025-04-19T18:11:55,1,0,Desktop,Mohammad Asim,Active,2025-04-19T18:11:09,Unapplicable,97103b8d-b80d-43c5-9bbe-e63ccf84eb76,FBEFE3B6-E8E6-EE11-904C-0022480BBA07,3AC9B056-2FA8-47FE-B21A-2E60284FEB0A,IT-POWERAUTO-07.LapkoSoft.local,1,Spreetail-Automation-Group_7,Desktop,SVC07,2025-04-19T00:00:00,2025,4,Default,1,4,0,16,202516,0
Insert SQL - Amazon_C2D_Top100,2025-04-13T07:00:01,2025-04-13T07:01:44,1,0,Desktop,Mohammad Asim,Active,2025-04-13T07:00:19,Unapplicable,545ce983-62d0-4bcc-be6a-b86b1fbbfb09,A3E87244-9F49-EF11-A317-000D3A37FD23,42A4FD78-ADF1-431D-A394-E9AE39D70954,IT-POWERAUTO-09.LapkoSoft.local,1,Spreetail-Automation-Group_9,Desktop,SVC09,2025-04-13T00:00:00,2025,4,Default,1,4,0,16,202516,0
Insert SQL - Amazon_C2D_Top100,2025-04-14T07:00:04,2025-04-14T07:01:37,1,0,Desktop,Mohammad Asim,Active,2025-04-14T07:00:20,Unapplicable,545ce983-62d0-4bcc-be6a-b86b1fbbfb09,A3E87244-9F49-EF11-A317-000D3A37FD23,42A4FD78-ADF1-431D-A394-E9AE39D70954,IT-POWERAUTO-09.LapkoSoft.local,1,Spreetail-Automation-Group_9,Desktop,SVC09,2025-04-14T00:00:00,2025,4,Default,1,4,0,16,202516,0
Insert SQL - Amazon_C2D_Top100,2025-04-15T07:00:02,2025-04-15T07:01:53,1,0,Desktop,Mohammad Asim,Active,2025-04-15T07:00:18,Unapplicable,545ce983-62d0-4bcc-be6a-b86b1fbbfb09,A3E87244-9F49-EF11-A317-000D3A37FD23,42A4FD78-ADF1-431D-A394-E9AE39D70954,IT-POWERAUTO-09.LapkoSoft.local,1,Spreetail-Automation-Group_9,Desktop,SVC09,2025-04-15T00:00:00,2025,4,Default,1,4,0,16,202516,0
Insert SQL - Amazon_C2D_Top100,2025-04-16T07:00:03,2025-04-16T07:01:46,1,0,Desktop,Mohammad Asim,Active,2025-04-16T07:00:19,Unapplicable,545ce983-62d0-4bcc-be6a-b86b1fbbfb09,A3E87244-9F49-EF11-A317-000D3A37FD23,42A4FD78-ADF1-431D-A394-E9AE39D70954,IT-POWERAUTO-09.LapkoSoft.local,1,Spreetail-Automation-Group_9,Desktop,SVC09,2025-04-16T00:00:00,2025,4,Default,1,4,0,16,202516,0
Insert SQL - Amazon_C2D_Top100,2025-04-17T07:00:00,2025-04-17T07:02:44,0,1,Desktop,Mohammad Asim,Active,2025-04-17T07:00:17,Unapplicable,545ce983-62d0-4bcc-be6a-b86b1fbbfb09,A3E87244-9F49-EF11-A317-000D3A37FD23,42A4FD78-ADF1-431D-A394-E9AE39D70954,IT-POWERAUTO-09.LapkoSoft.local,0,Spreetail-Automation-Group_9,Desktop,SVC09,2025-04-17T00:00:00,2025,4,Default,0,8,0,16,202516,0
Insert SQL - Amazon_C2D_Top100,2025-04-17T09:34:48,2025-04-17T09:36:04,1,0,Desktop,Mohammad Asim,Active,2025-04-17T09:34:59,Unapplicable,545ce983-62d0-4bcc-be6a-b86b1fbbfb09,A3E87244-9F49-EF11-A317-000D3A37FD23,42A4FD78-ADF1-431D-A394-E9AE39D70954,IT-POWERAUTO-09.LapkoSoft.local,1,Spreetail-Automation-Group_9,Desktop,SVC09,2025-04-17T00:00:00,2025,4,Default,1,4,0,16,202516,0
Insert SQL - Amazon_C2D_Top100,2025-04-18T07:00:02,2025-04-18T07:01:55,1,0,Desktop,Mohammad Asim,Active,2025-04-18T07:00:18,Unapplicable,545ce983-62d0-4bcc-be6a-b86b1fbbfb09,A3E87244-9F49-EF11-A317-000D3A37FD23,42A4FD78-ADF1-431D-A394-E9AE39D70954,IT-POWERAUTO-09.LapkoSoft.local,1,Spreetail-Automation-Group_9,Desktop,SVC09,2025-04-18T00:00:00,2025,4,Default,1,4,0,16,202516,0
Insert SQL - Amazon_C2D_Top100,2025-04-19T07:00:02,2025-04-19T07:01:44,1,0,Desktop,Mohammad Asim,Active,2025-04-19T07:00:17,Unapplicable,545ce983-62d0-4bcc-be6a-b86b1fbbfb09,A3E87244-9F49-EF11-A317-000D3A37FD23,42A4FD78-ADF1-431D-A394-E9AE39D70954,IT-POWERAUTO-09.LapkoSoft.local,1,Spreetail-Automation-Group_9,Desktop,SVC09,2025-04-19T00:00:00,2025,4,Default,1,4,0,16,202516,0
Insert SQL - Promotion Price amazon Scrape,2025-04-13T13:01:09,2025-04-13T13:02:07,1,0,Desktop,Mohammad Asim,Active,2025-04-13T13:01:36,Unapplicable,b8b881fb-359f-4acb-aeb5-514cf68ecf83,F22DA00E-4579-EC11-8D21-000D3A5CF05E,F7475E43-E938-4A06-9931-939B06B07306,C-3PO,1,Spreetail-Automation-Group,Desktop,SVC01,2025-04-13T00:00:00,2025,4,Default,1,4,0,16,202516,0
Insert SQL - Promotion Price amazon Scrape,2025-04-13T19:01:06,2025-04-13T19:01:51,1,0,Desktop,Mohammad Asim,Active,2025-04-13T19:01:19,Unapplicable,b8b881fb-359f-4acb-aeb5-514cf68ecf83,F22DA00E-4579-EC11-8D21-000D3A5CF05E,F7475E43-E938-4A06-9931-939B06B07306,C-3PO,1,Spreetail-Automation-Group,Desktop,SVC01,2025-04-13T00:00:00,2025,4,Default,1,4,0,16,202516,0
Insert SQL - Promotion Price amazon Scrape,2025-04-14T13:01:10,2025-04-14T13:02:15,1,0,Desktop,Mohammad Asim,Active,2025-04-14T13:01:48,Unapplicable,b8b881fb-359f-4acb-aeb5-514cf68ecf83,F22DA00E-4579-EC11-8D21-000D3A5CF05E,F7475E43-E938-4A06-9931-939B06B07306,C-3PO,1,Spreetail-Automation-Group,Desktop,SVC01,2025-04-14T00:00:00,2025,4,Default,1,4,0,16,202516,0
Insert SQL - Promotion Price amazon Scrape,2025-04-14T19:01:06,2025-04-14T19:01:51,1,0,Desktop,Mohammad Asim,Active,2025-04-14T19:01:23,Unapplicable,b8b881fb-359f-4acb-aeb5-514cf68ecf83,F22DA00E-4579-EC11-8D21-000D3A5CF05E,F7475E43-E938-4A06-9931-939B06B07306,C-3PO,1,Spreetail-Automation-Group,Desktop,SVC01,2025-04-14T00:00:00,2025,4,Default,1,4,0,16,202516,0
Insert SQL - Promotion Price amazon Scrape,2025-04-15T13:01:09,2025-04-15T13:01:28,0,1,Desktop,Mohammad Asim,Active,,Unapplicable,b8b881fb-359f-4acb-aeb5-514cf68ecf83,F22DA00E-4579-EC11-8D21-000D3A5CF05E,,,0,Spreetail-Automation-Group,Desktop,SVC01,2025-04-15T00:00:00,2025,4,Default,0,8,0,16,202516,0
Insert SQL - Promotion Price amazon Scrape,2025-04-15T13:09:23,2025-04-15T13:09:57,1,0,Desktop,Mohammad Asim,Active,2025-04-15T13:09:30,Unapplicable,b8b881fb-359f-4acb-aeb5-514cf68ecf83,F22DA00E-4579-EC11-8D21-000D3A5CF05E,F7475E43-E938-4A06-9931-939B06B07306,C-3PO,1,Spreetail-Automation-Group,Desktop,SVC01,2025-04-15T00:00:00,2025,4,Default,1,4,0,16,202516,0
Insert SQL - Promotion Price amazon Scrape,2025-04-15T19:01:05,2025-04-15T19:01:41,1,0,Desktop,Mohammad Asim,Active,2025-04-15T19:01:13,Unapplicable,b8b881fb-359f-4acb-aeb5-514cf68ecf83,F22DA00E-4579-EC11-8D21-000D3A5CF05E,F7475E43-E938-4A06-9931-939B06B07306,C-3PO,1,Spreetail-Automation-Group,Desktop,SVC01,2025-04-15T00:00:00,2025,4,Default,1,4,0,16,202516,0
Insert SQL - Promotion Price amazon Scrape,2025-04-16T13:01:23,2025-04-16T13:02:44,1,0,Desktop,Mohammad Asim,Active,2025-04-16T13:02:20,Unapplicable,b8b881fb-359f-4acb-aeb5-514cf68ecf83,F22DA00E-4579-EC11-8D21-000D3A5CF05E,F7475E43-E938-4A06-9931-939B06B07306,C-3PO,1,Spreetail-Automation-Group,Desktop,SVC01,2025-04-16T00:00:00,2025,4,Default,1,4,0,16,202516,0
Insert SQL - Promotion Price amazon Scrape,2025-04-16T19:01:06,2025-04-16T19:01:43,1,0,Desktop,Mohammad Asim,Active,2025-04-16T19:01:16,Unapplicable,b8b881fb-359f-4acb-aeb5-514cf68ecf83,F22DA00E-4579-EC11-8D21-000D3A5CF05E,F7475E43-E938-4A06-9931-939B06B07306,C-3PO,1,Spreetail-Automation-Group,Desktop,SVC01,2025-04-16T00:00:00,2025,4,Default,1,4,0,16,202516,0
