COMBINE_ALL[FlowName],COMBINE_ALL[JobLog.Automation Project Name],COMBINE_ALL[DateTimeStarted_DATE_Only],COMBINE_ALL[DateTimeStarted],COMBINE_ALL[Successful],COMBINE_ALL[Failed],COMBINE_ALL[WasSuccessful],COMBINE_ALL[FlowType],COMBINE_ALL[UOW_Type],COMBINE_ALL[BOT_Name],COMBINE_ALL[Year],COMBINE_ALL[JobLog.Cost / UOW ($20 / hour)],COMBINE_ALL[Month],COMBINE_ALL[JobLog.Project Minutes/UOW],COMBINE_ALL[FinalSuccessful],COMBINE_ALL[Minutes Saved],COMBINE_ALL[Hours Saved],COMBINE_ALL[Total Impact],COMBINE_ALL[DateTimeStarted_Central],COMBINE_ALL[DateTimeCompleted_Central],COMBINE_ALL[WeekOfYear],COMBINE_ALL[JobLog.FlowType],COMBINE_ALL[Time Slot],COMBINE_ALL[Year - Week],COMBINE_ALL[YearWeekIndex],COMBINE_ALL[createdbyyominame],COMBINE_ALL[startedon],COMBINE_ALL[machinegroupidname],COMBINE_ALL[RPA_Job_Review_Status],COMBINE_ALL[Run Time HRS],COMBINE_ALL[RPA_Completeness_Check_ProjectName],COMBINE_ALL[RPA_Completeness_Check_FlowName],COMBINE_ALL[Expected Value],COMBINE_ALL[Exp Vs Act Diff],COMBINE_ALL[Unique_Project_Names.JIRA - Epic Number],COMBINE_ALL[Unique_Project_Names.Owner],COMBINE_ALL[Day of Week],COMBINE_ALL[Day Name],COMBINE_ALL[Min_Start_Date_YearWeek],COMBINE_ALL[Min_Start_Date_2],COMBINE_ALL[YearWeek],COMBINE_ALL[DateTimeCompleted],COMBINE_ALL[Run Time (min)],COMBINE_ALL[runsessionmode],COMBINE_ALL[runsessionmodename],COMBINE_ALL[parentworkflowid],COMBINE_ALL[subcategory],COMBINE_ALL[subcategoryname],COMBINE_ALL[TriggerTypeGroup],COMBINE_ALL[Year - Wk],COMBINE_ALL[FlowGUID],COMBINE_ALL[LastModified],COMBINE_ALL[State],COMBINE_ALL[FlowOwner],COMBINE_ALL[TaskStatus],COMBINE_ALL[TriggerType],COMBINE_ALL[Job_Date_UniqueKey]
Scrape Data - Amazon Promotion Price,,2025-04-15T00:00:00,2025-04-15T19:01:47,1,0,1,Desktop,Desktop,Other,2025,,4,,1,,,,2025-04-15T13:01:47,2025-04-15T13:11:52,16,,Business Hours,2025-16,202516,Mohammad Asim,4/15/2025 7:01:54 PM,Spreetail-Automation-Group_11,Investigate,0.16805555555555557,RPA_Project_MISSING,RPA_MISSING,0,,,,2,Tuesday,202401,2024-01-02T00:00:00,202516,2025-04-15T19:11:52,10.083333333333334,0,Unapplicable,b8b881fb-359f-4acb-aeb5-514cf68ecf83,0,Default,,,,,,,,,
Scrape Data - Amazon Promotion Price,,2025-04-13T00:00:00,2025-04-13T13:02:15,1,0,1,Desktop,Desktop,Other,2025,,4,,1,,,,2025-04-13T07:02:15,2025-04-13T10:51:44,16,,Early Morning,2025-16,202516,Mohammad Asim,4/13/2025 3:21:36 PM,Spreetail-Automation-Group_11,Investigate,3.8247222222222224,RPA_Project_MISSING,RPA_MISSING,0,,,,0,Sunday,202401,2024-01-02T00:00:00,202516,2025-04-13T16:51:44,229.48333333333335,0,Unapplicable,b8b881fb-359f-4acb-aeb5-514cf68ecf83,0,Default,,,,,,,,,
Scrape Data - Amazon Promotion Price,,2025-04-16T00:00:00,2025-04-16T13:02:49,1,0,1,Desktop,Desktop,Other,2025,,4,,1,,,,2025-04-16T07:02:49,2025-04-16T09:02:34,16,,Early Morning,2025-16,202516,Mohammad Asim,4/16/2025 2:46:23 PM,Spreetail-Automation-Group_11,Investigate,1.9958333333333333,RPA_Project_MISSING,RPA_MISSING,0,,,,3,Wednesday,202401,2024-01-02T00:00:00,202516,2025-04-16T15:02:34,119.75,0,Unapplicable,b8b881fb-359f-4acb-aeb5-514cf68ecf83,0,Default,,,,,,,,,
Scrape Data - Amazon Promotion Price,,2025-04-13T00:00:00,2025-04-13T19:02:00,1,0,1,Desktop,Desktop,SVC01,2025,,4,,1,,,,2025-04-13T13:02:00,2025-04-13T14:38:50,16,,Business Hours,2025-16,202516,Mohammad Asim,4/13/2025 7:02:07 PM,Spreetail-Automation-Group,Investigate,1.6138888888888887,RPA_Project_MISSING,RPA_MISSING,0,,,,0,Sunday,202401,2024-01-02T00:00:00,202516,2025-04-13T20:38:50,96.83333333333333,0,Unapplicable,b8b881fb-359f-4acb-aeb5-514cf68ecf83,0,Default,,,,,,,,,
Scrape Data - Amazon Promotion Price,,2025-04-14T00:00:00,2025-04-14T19:01:57,1,0,1,Desktop,Desktop,SVC01,2025,,4,,1,,,,2025-04-14T13:01:57,2025-04-14T13:13:56,16,,Business Hours,2025-16,202516,Mohammad Asim,4/14/2025 7:02:04 PM,Spreetail-Automation-Group,Investigate,0.19972222222222225,RPA_Project_MISSING,RPA_MISSING,0,,,,1,Monday,202401,2024-01-02T00:00:00,202516,2025-04-14T19:13:56,11.983333333333334,0,Unapplicable,b8b881fb-359f-4acb-aeb5-514cf68ecf83,0,Default,,,,,,,,,
Scrape Data - Amazon Promotion Price,,2025-04-13T00:00:00,2025-04-13T19:02:00,1,0,1,Desktop,Desktop,Other,2025,,4,,1,,,,2025-04-13T13:02:00,2025-04-13T14:39:09,16,,Business Hours,2025-16,202516,Mohammad Asim,4/13/2025 7:02:07 PM,Spreetail-Automation-Group_11,Investigate,1.6191666666666669,RPA_Project_MISSING,RPA_MISSING,0,,,,0,Sunday,202401,2024-01-02T00:00:00,202516,2025-04-13T20:39:09,97.15,0,Unapplicable,b8b881fb-359f-4acb-aeb5-514cf68ecf83,0,Default,,,,,,,,,
Scrape Data - Amazon Promotion Price,,2025-04-19T00:00:00,2025-04-19T13:02:08,1,0,1,Desktop,Desktop,SVC01,2025,,4,,1,,,,2025-04-19T07:02:08,2025-04-19T07:19:38,16,,Early Morning,2025-16,202516,Mohammad Asim,4/19/2025 1:02:15 PM,Spreetail-Automation-Group,Investigate,0.2916666666666667,RPA_Project_MISSING,RPA_MISSING,0,,,,6,Saturday,202401,2024-01-02T00:00:00,202516,2025-04-19T13:19:38,17.5,0,Unapplicable,b8b881fb-359f-4acb-aeb5-514cf68ecf83,0,Default,,,,,,,,,
Scrape Data - Amazon Promotion Price,,2025-04-17T00:00:00,2025-04-17T13:02:34,1,0,1,Desktop,Desktop,SVC01,2025,,4,,1,,,,2025-04-17T07:02:34,2025-04-17T07:22:04,16,,Early Morning,2025-16,202516,Mohammad Asim,4/17/2025 1:03:15 PM,Spreetail-Automation-Group,Investigate,0.325,RPA_Project_MISSING,RPA_MISSING,0,,,,4,Thursday,202401,2024-01-02T00:00:00,202516,2025-04-17T13:22:04,19.5,0,Unapplicable,b8b881fb-359f-4acb-aeb5-514cf68ecf83,0,Default,,,,,,,,,
Scrape Data - Amazon Promotion Price,,2025-04-16T00:00:00,2025-04-16T19:01:48,1,0,1,Desktop,Desktop,SVC01,2025,,4,,1,,,,2025-04-16T13:01:48,2025-04-16T13:15:02,16,,Business Hours,2025-16,202516,Mohammad Asim,4/16/2025 7:01:55 PM,Spreetail-Automation-Group,Investigate,0.22055555555555556,RPA_Project_MISSING,RPA_MISSING,0,,,,3,Wednesday,202401,2024-01-02T00:00:00,202516,2025-04-16T19:15:02,13.233333333333334,0,Unapplicable,b8b881fb-359f-4acb-aeb5-514cf68ecf83,0,Default,,,,,,,,,
Scrape Data - Amazon Promotion Price,,2025-04-17T00:00:00,2025-04-17T13:02:34,1,0,1,Desktop,Desktop,Other,2025,,4,,1,,,,2025-04-17T07:02:34,2025-04-17T08:39:49,16,,Early Morning,2025-16,202516,Mohammad Asim,4/17/2025 2:20:55 PM,Spreetail-Automation-Group_11,Investigate,1.6208333333333333,RPA_Project_MISSING,RPA_MISSING,0,,,,4,Thursday,202401,2024-01-02T00:00:00,202516,2025-04-17T14:39:49,97.25,0,Unapplicable,b8b881fb-359f-4acb-aeb5-514cf68ecf83,0,Default,,,,,,,,,
Scrape Data - Amazon Promotion Price,,2025-04-18T00:00:00,2025-04-18T19:01:45,1,0,1,Desktop,Desktop,SVC01,2025,,4,,1,,,,2025-04-18T13:01:45,2025-04-18T13:16:54,16,,Business Hours,2025-16,202516,Mohammad Asim,4/18/2025 7:01:52 PM,Spreetail-Automation-Group,Investigate,0.2525,RPA_Project_MISSING,RPA_MISSING,0,,,,5,Friday,202401,2024-01-02T00:00:00,202516,2025-04-18T19:16:54,15.15,0,Unapplicable,b8b881fb-359f-4acb-aeb5-514cf68ecf83,0,Default,,,,,,,,,
Scrape Data - Amazon Promotion Price,,2025-04-15T00:00:00,2025-04-15T19:01:47,1,0,1,Desktop,Desktop,SVC01,2025,,4,,1,,,,2025-04-15T13:01:47,2025-04-15T13:11:31,16,,Business Hours,2025-16,202516,Mohammad Asim,4/15/2025 7:01:52 PM,Spreetail-Automation-Group,Investigate,0.16222222222222224,RPA_Project_MISSING,RPA_MISSING,0,,,,2,Tuesday,202401,2024-01-02T00:00:00,202516,2025-04-15T19:11:31,9.733333333333334,0,Unapplicable,b8b881fb-359f-4acb-aeb5-514cf68ecf83,0,Default,,,,,,,,,
Scrape Data - Amazon Promotion Price,,2025-04-14T00:00:00,2025-04-14T13:02:23,1,0,1,Desktop,Desktop,Other,2025,,4,,1,,,,2025-04-14T07:02:23,2025-04-14T09:48:15,16,,Early Morning,2025-16,202516,Mohammad Asim,4/14/2025 3:24:58 PM,Spreetail-Automation-Group_11,Investigate,2.7644444444444445,RPA_Project_MISSING,RPA_MISSING,0,,,,1,Monday,202401,2024-01-02T00:00:00,202516,2025-04-14T15:48:15,165.86666666666667,0,Unapplicable,b8b881fb-359f-4acb-aeb5-514cf68ecf83,0,Default,,,,,,,,,
Scrape Data - Amazon Promotion Price,,2025-04-14T00:00:00,2025-04-14T19:01:57,1,0,1,Desktop,Desktop,Other,2025,,4,,1,,,,2025-04-14T13:01:57,2025-04-14T13:14:16,16,,Business Hours,2025-16,202516,Mohammad Asim,4/14/2025 7:02:05 PM,Spreetail-Automation-Group_11,Investigate,0.20527777777777778,RPA_Project_MISSING,RPA_MISSING,0,,,,1,Monday,202401,2024-01-02T00:00:00,202516,2025-04-14T19:14:16,12.316666666666666,0,Unapplicable,b8b881fb-359f-4acb-aeb5-514cf68ecf83,0,Default,,,,,,,,,
Scrape Data - Amazon Promotion Price,,2025-04-18T00:00:00,2025-04-18T13:01:46,1,0,1,Desktop,Desktop,SVC01,2025,,4,,1,,,,2025-04-18T07:01:46,2025-04-18T07:20:42,16,,Early Morning,2025-16,202516,Mohammad Asim,4/18/2025 1:01:52 PM,Spreetail-Automation-Group,Investigate,0.31555555555555553,RPA_Project_MISSING,RPA_MISSING,0,,,,5,Friday,202401,2024-01-02T00:00:00,202516,2025-04-18T13:20:42,18.933333333333334,0,Unapplicable,b8b881fb-359f-4acb-aeb5-514cf68ecf83,0,Default,,,,,,,,,
Scrape Data - Amazon Promotion Price,,2025-04-16T00:00:00,2025-04-16T19:01:48,1,0,1,Desktop,Desktop,Other,2025,,4,,1,,,,2025-04-16T13:01:48,2025-04-16T13:15:27,16,,Business Hours,2025-16,202516,Mohammad Asim,4/16/2025 7:01:56 PM,Spreetail-Automation-Group_11,Investigate,0.2275,RPA_Project_MISSING,RPA_MISSING,0,,,,3,Wednesday,202401,2024-01-02T00:00:00,202516,2025-04-16T19:15:27,13.65,0,Unapplicable,b8b881fb-359f-4acb-aeb5-514cf68ecf83,0,Default,,,,,,,,,
Scrape Data - Amazon Promotion Price,,2025-04-15T00:00:00,2025-04-15T13:10:03,1,0,1,Desktop,Desktop,Other,2025,,4,,1,,,,2025-04-15T07:10:03,2025-04-15T09:22:32,16,,Early Morning,2025-16,202516,Mohammad Asim,4/15/2025 3:02:41 PM,Spreetail-Automation-Group_11,Investigate,2.2080555555555557,RPA_Project_MISSING,RPA_MISSING,0,,,,2,Tuesday,202401,2024-01-02T00:00:00,202516,2025-04-15T15:22:32,132.48333333333335,0,Unapplicable,b8b881fb-359f-4acb-aeb5-514cf68ecf83,0,Default,,,,,,,,,
Scrape Data - Amazon Promotion Price,,2025-04-19T00:00:00,2025-04-19T19:01:44,1,0,1,Desktop,Desktop,SVC01,2025,,4,,1,,,,2025-04-19T13:01:44,2025-04-19T13:14:00,16,,Business Hours,2025-16,202516,Mohammad Asim,4/19/2025 7:01:51 PM,Spreetail-Automation-Group,Investigate,0.20444444444444446,RPA_Project_MISSING,RPA_MISSING,0,,,,6,Saturday,202401,2024-01-02T00:00:00,202516,2025-04-19T19:14:00,12.266666666666667,0,Unapplicable,b8b881fb-359f-4acb-aeb5-514cf68ecf83,0,Default,,,,,,,,,
Insert SQL - Promotion Price amazon Scrape,,2025-04-13T00:00:00,2025-04-13T19:01:06,1,0,1,Desktop,Desktop,SVC01,2025,,4,,1,,,,2025-04-13T13:01:06,2025-04-13T13:01:51,16,,Business Hours,2025-16,202516,Mohammad Asim,4/13/2025 7:01:19 PM,Spreetail-Automation-Group,Investigate,0.0125,RPA_Project_MISSING,RPA_MISSING,0,,,,0,Sunday,202401,2024-01-02T00:00:00,202516,2025-04-13T19:01:51,0.75,0,Unapplicable,b8b881fb-359f-4acb-aeb5-514cf68ecf83,0,Default,,,,,,,,,
Insert SQL - Promotion Price amazon Scrape,,2025-04-16T00:00:00,2025-04-16T19:01:06,1,0,1,Desktop,Desktop,SVC01,2025,,4,,1,,,,2025-04-16T13:01:06,2025-04-16T13:01:43,16,,Business Hours,2025-16,202516,Mohammad Asim,4/16/2025 7:01:16 PM,Spreetail-Automation-Group,Investigate,0.010277777777777778,RPA_Project_MISSING,RPA_MISSING,0,,,,3,Wednesday,202401,2024-01-02T00:00:00,202516,2025-04-16T19:01:43,0.6166666666666667,0,Unapplicable,b8b881fb-359f-4acb-aeb5-514cf68ecf83,0,Default,,,,,,,,,
Insert SQL - Promotion Price amazon Scrape,,2025-04-15T00:00:00,2025-04-15T19:01:05,1,0,1,Desktop,Desktop,SVC01,2025,,4,,1,,,,2025-04-15T13:01:05,2025-04-15T13:01:41,16,,Business Hours,2025-16,202516,Mohammad Asim,4/15/2025 7:01:13 PM,Spreetail-Automation-Group,Investigate,0.01,RPA_Project_MISSING,RPA_MISSING,0,,,,2,Tuesday,202401,2024-01-02T00:00:00,202516,2025-04-15T19:01:41,0.6,0,Unapplicable,b8b881fb-359f-4acb-aeb5-514cf68ecf83,0,Default,,,,,,,,,
Insert SQL - Promotion Price amazon Scrape,,2025-04-16T00:00:00,2025-04-16T13:01:23,1,0,1,Desktop,Desktop,SVC01,2025,,4,,1,,,,2025-04-16T07:01:23,2025-04-16T07:02:44,16,,Early Morning,2025-16,202516,Mohammad Asim,4/16/2025 1:02:20 PM,Spreetail-Automation-Group,Investigate,0.022500000000000003,RPA_Project_MISSING,RPA_MISSING,0,,,,3,Wednesday,202401,2024-01-02T00:00:00,202516,2025-04-16T13:02:44,1.35,0,Unapplicable,b8b881fb-359f-4acb-aeb5-514cf68ecf83,0,Default,,,,,,,,,
Insert SQL - Promotion Price amazon Scrape,,2025-04-14T00:00:00,2025-04-14T13:01:10,1,0,1,Desktop,Desktop,SVC01,2025,,4,,1,,,,2025-04-14T07:01:10,2025-04-14T07:02:15,16,,Early Morning,2025-16,202516,Mohammad Asim,4/14/2025 1:01:48 PM,Spreetail-Automation-Group,Investigate,0.018055555555555554,RPA_Project_MISSING,RPA_MISSING,0,,,,1,Monday,202401,2024-01-02T00:00:00,202516,2025-04-14T13:02:15,1.0833333333333333,0,Unapplicable,b8b881fb-359f-4acb-aeb5-514cf68ecf83,0,Default,,,,,,,,,
Insert SQL - Promotion Price amazon Scrape,,2025-04-13T00:00:00,2025-04-13T13:01:09,1,0,1,Desktop,Desktop,SVC01,2025,,4,,1,,,,2025-04-13T07:01:09,2025-04-13T07:02:07,16,,Early Morning,2025-16,202516,Mohammad Asim,4/13/2025 1:01:36 PM,Spreetail-Automation-Group,Investigate,0.01611111111111111,RPA_Project_MISSING,RPA_MISSING,0,,,,0,Sunday,202401,2024-01-02T00:00:00,202516,2025-04-13T13:02:07,0.9666666666666667,0,Unapplicable,b8b881fb-359f-4acb-aeb5-514cf68ecf83,0,Default,,,,,,,,,
Insert SQL - Promotion Price amazon Scrape,,2025-04-15T00:00:00,2025-04-15T13:09:23,1,0,1,Desktop,Desktop,SVC01,2025,,4,,1,,,,2025-04-15T07:09:23,2025-04-15T07:09:57,16,,Early Morning,2025-16,202516,Mohammad Asim,4/15/2025 1:09:30 PM,Spreetail-Automation-Group,Investigate,0.009444444444444445,RPA_Project_MISSING,RPA_MISSING,0,,,,2,Tuesday,202401,2024-01-02T00:00:00,202516,2025-04-15T13:09:57,0.5666666666666667,0,Unapplicable,b8b881fb-359f-4acb-aeb5-514cf68ecf83,0,Default,,,,,,,,,
Insert SQL - Promotion Price amazon Scrape,,2025-04-14T00:00:00,2025-04-14T19:01:06,1,0,1,Desktop,Desktop,SVC01,2025,,4,,1,,,,2025-04-14T13:01:06,2025-04-14T13:01:51,16,,Business Hours,2025-16,202516,Mohammad Asim,4/14/2025 7:01:23 PM,Spreetail-Automation-Group,Investigate,0.0125,RPA_Project_MISSING,RPA_MISSING,0,,,,1,Monday,202401,2024-01-02T00:00:00,202516,2025-04-14T19:01:51,0.75,0,Unapplicable,b8b881fb-359f-4acb-aeb5-514cf68ecf83,0,Default,,,,,,,,,
Insert SQL - Promotion Price amazon Scrape,,2025-04-18T00:00:00,2025-04-18T13:01:10,1,0,1,Desktop,Desktop,SVC01,2025,,4,,1,,,,2025-04-18T07:01:10,2025-04-18T07:01:42,16,,Early Morning,2025-16,202516,Mohammad Asim,4/18/2025 1:01:17 PM,Spreetail-Automation-Group,Investigate,0.008888888888888889,RPA_Project_MISSING,RPA_MISSING,0,,,,5,Friday,202401,2024-01-02T00:00:00,202516,2025-04-18T13:01:42,0.5333333333333333,0,Unapplicable,b8b881fb-359f-4acb-aeb5-514cf68ecf83,0,Default,,,,,,,,,
Insert SQL - Promotion Price amazon Scrape,,2025-04-18T00:00:00,2025-04-18T19:01:03,1,0,1,Desktop,Desktop,SVC01,2025,,4,,1,,,,2025-04-18T13:01:03,2025-04-18T13:01:41,16,,Business Hours,2025-16,202516,Mohammad Asim,4/18/2025 7:01:15 PM,Spreetail-Automation-Group,Investigate,0.010555555555555556,RPA_Project_MISSING,RPA_MISSING,0,,,,5,Friday,202401,2024-01-02T00:00:00,202516,2025-04-18T19:01:41,0.6333333333333333,0,Unapplicable,b8b881fb-359f-4acb-aeb5-514cf68ecf83,0,Default,,,,,,,,,
Insert SQL - Promotion Price amazon Scrape,,2025-04-17T00:00:00,2025-04-17T13:01:39,1,0,1,Desktop,Desktop,SVC01,2025,,4,,1,,,,2025-04-17T07:01:39,2025-04-17T07:02:30,16,,Early Morning,2025-16,202516,Mohammad Asim,4/17/2025 1:02:03 PM,Spreetail-Automation-Group,Investigate,0.014166666666666666,RPA_Project_MISSING,RPA_MISSING,0,,,,4,Thursday,202401,2024-01-02T00:00:00,202516,2025-04-17T13:02:30,0.85,0,Unapplicable,b8b881fb-359f-4acb-aeb5-514cf68ecf83,0,Default,,,,,,,,,
Insert SQL - Promotion Price amazon Scrape,,2025-04-19T00:00:00,2025-04-19T19:01:03,1,0,1,Desktop,Desktop,SVC01,2025,,4,,1,,,,2025-04-19T13:01:03,2025-04-19T13:01:39,16,,Business Hours,2025-16,202516,Mohammad Asim,4/19/2025 7:01:13 PM,Spreetail-Automation-Group,Investigate,0.01,RPA_Project_MISSING,RPA_MISSING,0,,,,6,Saturday,202401,2024-01-02T00:00:00,202516,2025-04-19T19:01:39,0.6,0,Unapplicable,b8b881fb-359f-4acb-aeb5-514cf68ecf83,0,Default,,,,,,,,,
Insert SQL - Promotion Price amazon Scrape,,2025-04-17T00:00:00,2025-04-17T19:01:04,1,0,1,Desktop,Desktop,SVC01,2025,,4,,1,,,,2025-04-17T13:01:04,2025-04-17T13:01:44,16,,Business Hours,2025-16,202516,Mohammad Asim,4/17/2025 7:01:19 PM,Spreetail-Automation-Group,Investigate,0.01111111111111111,RPA_Project_MISSING,RPA_MISSING,0,,,,4,Thursday,202401,2024-01-02T00:00:00,202516,2025-04-17T19:01:44,0.6666666666666666,0,Unapplicable,b8b881fb-359f-4acb-aeb5-514cf68ecf83,0,Default,,,,,,,,,
Insert SQL - Promotion Price amazon Scrape,,2025-04-19T00:00:00,2025-04-19T13:01:23,1,0,1,Desktop,Desktop,SVC01,2025,,4,,1,,,,2025-04-19T07:01:23,2025-04-19T07:02:03,16,,Early Morning,2025-16,202516,Mohammad Asim,4/19/2025 1:01:35 PM,Spreetail-Automation-Group,Investigate,0.01111111111111111,RPA_Project_MISSING,RPA_MISSING,0,,,,6,Saturday,202401,2024-01-02T00:00:00,202516,2025-04-19T13:02:03,0.6666666666666666,0,Unapplicable,b8b881fb-359f-4acb-aeb5-514cf68ecf83,0,Default,,,,,,,,,
BWE - Activate Listing- Ebay,,2025-04-18T00:00:00,2025-04-18T00:00:00,24,0,1,UOW,UOW_ProcessStreet,,2025,,4,,1,,,,2025-04-17T18:00:00,2025-04-17T18:00:00,16,,Evening,2025-16,202516,,,,Investigate,0,RPA_Project_MISSING,RPA_MISSING,0,,,,5,Friday,202401,2024-01-02T00:00:00,202516,2025-04-18T00:00:00,0,,,,,,,,,,,,,,
BWE - Activate Listing- Ebay,,2025-04-17T00:00:00,2025-04-17T00:00:00,67,0,1,UOW,UOW_ProcessStreet,,2025,,4,,1,,,,2025-04-16T18:00:00,2025-04-16T18:00:00,16,,Evening,2025-16,202516,,,,Investigate,0,RPA_Project_MISSING,RPA_MISSING,0,,,,4,Thursday,202401,2024-01-02T00:00:00,202516,2025-04-17T00:00:00,0,,,,,,,,,,,,,,
BWE - Activate Listing- Ebay,,2025-04-15T00:00:00,2025-04-15T00:00:00,50,0,1,UOW,UOW_ProcessStreet,,2025,,4,,1,,,,2025-04-14T18:00:00,2025-04-14T18:00:00,16,,Evening,2025-16,202516,,,,Investigate,0,RPA_Project_MISSING,RPA_MISSING,0,,,,2,Tuesday,202401,2024-01-02T00:00:00,202516,2025-04-15T00:00:00,0,,,,,,,,,,,,,,
BWE - Suppression Action,,2025-04-14T00:00:00,2025-04-14T04:41:54,90,0,1,UOW,UOW_ProcessStreet,,2025,,4,,1,,,,2025-04-13T22:41:54,2025-04-13T22:41:54,16,,Evening,2025-16,202516,,,,Investigate,0,RPA_Project_MISSING,RPA_MISSING,0,,,,1,Monday,202401,2024-01-02T00:00:00,202516,2025-04-14T04:41:54,0,,,,,,,,,,,,,,
BWE - Suppression Action,,2025-04-15T00:00:00,2025-04-15T04:41:50,73,0,1,UOW,UOW_ProcessStreet,,2025,,4,,1,,,,2025-04-14T22:41:50,2025-04-14T22:41:50,16,,Evening,2025-16,202516,,,,Investigate,0,RPA_Project_MISSING,RPA_MISSING,0,,,,2,Tuesday,202401,2024-01-02T00:00:00,202516,2025-04-15T04:41:50,0,,,,,,,,,,,,,,
BWE - Suppression Action,,2025-04-16T00:00:00,2025-04-16T04:49:23,96,0,1,UOW,UOW_ProcessStreet,,2025,,4,,1,,,,2025-04-15T22:49:23,2025-04-15T22:49:23,16,,Evening,2025-16,202516,,,,Investigate,0,RPA_Project_MISSING,RPA_MISSING,0,,,,3,Wednesday,202401,2024-01-02T00:00:00,202516,2025-04-16T04:49:23,0,,,,,,,,,,,,,,
BWE - Suppression Action,,2025-04-17T00:00:00,2025-04-17T04:47:24,51,0,1,UOW,UOW_ProcessStreet,,2025,,4,,1,,,,2025-04-16T22:47:24,2025-04-16T22:47:24,16,,Evening,2025-16,202516,,,,Investigate,0,RPA_Project_MISSING,RPA_MISSING,0,,,,4,Thursday,202401,2024-01-02T00:00:00,202516,2025-04-17T04:47:24,0,,,,,,,,,,,,,,
BWE - Suppression Action,,2025-04-18T00:00:00,2025-04-18T04:49:57,99,0,1,UOW,UOW_ProcessStreet,,2025,,4,,1,,,,2025-04-17T22:49:57,2025-04-17T22:49:57,16,,Evening,2025-16,202516,,,,Investigate,0,RPA_Project_MISSING,RPA_MISSING,0,,,,5,Friday,202401,2024-01-02T00:00:00,202516,2025-04-18T04:49:57,0,,,,,,,,,,,,,,
C2D-Prime-Top100ASIN-Run by Queue,,2025-04-17T00:00:00,2025-04-17T10:04:30,1,0,1,Desktop,Desktop,SVC07,2025,,4,,1,,,,2025-04-17T04:04:30,2025-04-17T05:08:42,16,,Early Morning,2025-16,202516,Mohammad Asim,4/17/2025 10:04:39 AM,Spreetail-Automation-Group_7,Investigate,1.07,RPA_Project_MISSING,RPA_MISSING,0,,,,4,Thursday,202401,2024-01-02T00:00:00,202516,2025-04-17T11:08:42,64.2,0,Unapplicable,bed35e63-8fdf-42f8-8114-196e7c426422,0,Default,,,,,,,,,
C2D-Prime-Top100ASIN-Run by Queue,,2025-04-17T00:00:00,2025-04-17T10:04:30,1,0,1,Desktop,Desktop,SVC06,2025,,4,,1,,,,2025-04-17T04:04:30,2025-04-17T05:08:35,16,,Early Morning,2025-16,202516,Mohammad Asim,4/17/2025 10:04:40 AM,Spreetail-Automation-Group_6,Investigate,1.0680555555555555,RPA_Project_MISSING,RPA_MISSING,0,,,,4,Thursday,202401,2024-01-02T00:00:00,202516,2025-04-17T11:08:35,64.08333333333333,0,Unapplicable,bed35e63-8fdf-42f8-8114-196e7c426422,0,Default,,,,,,,,,
C2D-Prime-Top100ASIN-Run by Queue,,2025-04-13T00:00:00,2025-04-13T11:10:10,1,0,1,Desktop,Desktop,SVC10,2025,,4,,1,,,,2025-04-13T05:10:10,2025-04-13T05:10:46,16,,Early Morning,2025-16,202516,Mohammad Asim,,Spreetail-Automation-Group_10,Investigate,0.01,RPA_Project_MISSING,RPA_MISSING,0,,,,0,Sunday,202401,2024-01-02T00:00:00,202516,2025-04-13T11:10:46,0.6,0,Unapplicable,868bb74c-8764-4ba4-b5f6-aee56889fcd4,0,Default,,,,,,,,,
C2D-Prime-Top100ASIN-Run by Queue,,2025-04-19T00:00:00,2025-04-19T07:28:01,1,0,1,Desktop,Desktop,Other,2025,,4,,1,,,,2025-04-19T01:28:01,2025-04-19T01:50:00,16,,Night,2025-16,202516,Mohammad Asim,4/19/2025 7:28:11 AM,Spreetail-Automation-Group_11,Investigate,0.36638888888888893,RPA_Project_MISSING,RPA_MISSING,0,,,,6,Saturday,202401,2024-01-02T00:00:00,202516,2025-04-19T07:50:00,21.983333333333334,0,Unapplicable,868bb74c-8764-4ba4-b5f6-aee56889fcd4,0,Default,,,,,,,,,
C2D-Prime-Top100ASIN-Run by Queue,,2025-04-14T00:00:00,2025-04-14T08:10:08,1,0,1,Desktop,Desktop,SVC01,2025,,4,,1,,,,2025-04-14T02:10:08,2025-04-14T02:10:58,16,,Night,2025-16,202516,Mohammad Asim,4/14/2025 8:10:21 AM,Spreetail-Automation-Group,Investigate,0.01388888888888889,RPA_Project_MISSING,RPA_MISSING,0,,,,1,Monday,202401,2024-01-02T00:00:00,202516,2025-04-14T08:10:58,0.8333333333333334,0,Unapplicable,868bb74c-8764-4ba4-b5f6-aee56889fcd4,0,Default,,,,,,,,,
C2D-Prime-Top100ASIN-Run by Queue,,2025-04-13T00:00:00,2025-04-13T08:10:11,1,0,1,Desktop,Desktop,Other,2025,,4,,1,,,,2025-04-13T02:10:11,2025-04-13T02:10:55,16,,Night,2025-16,202516,Mohammad Asim,4/13/2025 8:10:18 AM,Spreetail-Automation-Group_12,Investigate,0.012222222222222223,RPA_Project_MISSING,RPA_MISSING,0,,,,0,Sunday,202401,2024-01-02T00:00:00,202516,2025-04-13T08:10:55,0.7333333333333334,0,Unapplicable,868bb74c-8764-4ba4-b5f6-aee56889fcd4,0,Default,,,,,,,,,
