SQL_SP_UOW_ALL[FlowName],SQL_SP_UOW_ALL[DateTimeStarted],SQL_SP_UOW_ALL[DateTimeCompleted],SQL_SP_UOW_ALL[Successful],SQL_SP_UOW_ALL[Failed],SQL_SP_UOW_ALL[WasSuccessful],SQL_SP_UOW_ALL[FinalSuccessful],SQL_SP_UOW_ALL[FlowType],SQL_SP_UOW_ALL[UOW_Type],SQL_SP_UOW_ALL[createdbyyominame],SQL_SP_UOW_ALL[statecodename],SQL_SP_UOW_ALL[statuscode],SQL_SP_UOW_ALL[startedon],SQL_SP_UOW_ALL[machinegroupid],SQL_SP_UOW_ALL[machineid],SQL_SP_UOW_ALL[machineidname],SQL_SP_UOW_ALL[machinegroupidname],SQL_SP_UOW_ALL[BOT_Name],SQL_SP_UOW_ALL[DateTimeStarted_DATE_Only],SQL_SP_UOW_ALL[Year],SQL_SP_UOW_ALL[Month],SQL_SP_UOW_ALL[WeekOfYear],SQL_SP_UOW_ALL[YearWeek],[SumSuccessful],[SumFailed],[SumWasSuccessful],[SumFinalSuccessful],[SumYear],[SumMonth],[SumWeekOfYear],[SumYearWeek],[Total_Successful_UOW]
BWE - Qualify Advertising,2025-04-14T00:00:00,4/14/2025 12:00:00 AM,9,0,1,1,UOW,UOW_ProcessStreet,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,9,0,1,1,2025,4,16,202516,9
BWE - Suppression Action,2025-04-14T04:41:54,4/14/2025 4:41:54 AM,90,0,1,1,UOW,UOW_ProcessStreet,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,90,0,1,1,2025,4,16,202516,90
BWE - Suppression Action,2025-04-15T04:41:50,4/15/2025 4:41:50 AM,73,0,1,1,UOW,UOW_ProcessStreet,,,,,,,,,,2025-04-15T00:00:00,2025,4,16,202516,73,0,1,1,2025,4,16,202516,73
BWE - Suppression Action,2025-04-16T04:49:23,4/16/2025 4:49:23 AM,96,0,1,1,UOW,UOW_ProcessStreet,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,96,0,1,1,2025,4,16,202516,96
BWE - Suppression Action,2025-04-17T04:47:24,4/17/2025 4:47:24 AM,51,0,1,1,UOW,UOW_ProcessStreet,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,51,0,1,1,2025,4,16,202516,51
BWE - Suppression Action,2025-04-18T04:49:57,4/18/2025 4:49:57 AM,99,0,1,1,UOW,UOW_ProcessStreet,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,99,0,1,1,2025,4,16,202516,99
C2D Amazon Promotion Price,2025-04-13T08:03:21,4/13/2025 11:51:40 AM,669,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-13T00:00:00,2025,4,16,202516,669,0,1,1,2025,4,16,202516,669
C2D Amazon Promotion Price,2025-04-13T14:03:08,4/13/2025 3:39:05 PM,717,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-13T00:00:00,2025,4,16,202516,717,0,1,1,2025,4,16,202516,717
C2D Amazon Promotion Price,2025-04-14T08:03:51,4/14/2025 10:48:11 AM,162,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,162,0,1,1,2025,4,16,202516,162
C2D Amazon Promotion Price,2025-04-14T14:03:05,4/14/2025 2:14:12 PM,73,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,73,0,1,1,2025,4,16,202516,73
C2D Amazon Promotion Price,2025-04-15T08:11:09,4/15/2025 10:22:28 AM,135,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-15T00:00:00,2025,4,16,202516,135,0,1,1,2025,4,16,202516,135
C2D Amazon Promotion Price,2025-04-15T14:02:52,4/15/2025 2:11:48 PM,65,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-15T00:00:00,2025,4,16,202516,65,0,1,1,2025,4,16,202516,65
C2D Amazon Promotion Price,2025-04-16T08:04:32,4/16/2025 10:02:30 AM,114,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,114,0,1,1,2025,4,16,202516,114
C2D Amazon Promotion Price,2025-04-16T14:02:57,4/16/2025 2:15:22 PM,92,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,92,0,1,1,2025,4,16,202516,92
C2D Amazon Promotion Price,2025-04-17T08:04:23,4/17/2025 9:39:45 AM,130,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,130,0,1,1,2025,4,16,202516,130
C2D Amazon Promotion Price,2025-04-17T14:02:57,4/17/2025 2:11:39 PM,64,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,64,0,1,1,2025,4,16,202516,64
C2D Amazon Promotion Price,2025-04-18T08:02:52,4/18/2025 10:14:20 AM,134,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,134,0,1,1,2025,4,16,202516,134
C2D Amazon Promotion Price,2025-04-18T14:02:51,4/18/2025 2:16:52 PM,105,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,105,0,1,1,2025,4,16,202516,105
C2D Amazon Promotion Price,2025-04-19T08:03:16,4/19/2025 10:08:10 AM,125,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-19T00:00:00,2025,4,16,202516,125,0,1,1,2025,4,16,202516,125
C2D Amazon Promotion Price,2025-04-19T14:02:52,4/19/2025 2:14:02 PM,85,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-19T00:00:00,2025,4,16,202516,85,0,1,1,2025,4,16,202516,85
C2D_Amazon_Scrapping_UOW,2025-04-13T03:44:19,4/13/2025 11:22:44 AM,5500,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-13T00:00:00,2025,4,16,202516,5500,0,1,1,2025,4,16,202516,5500
C2D_Amazon_Scrapping_UOW,2025-04-13T05:02:12,4/13/2025 10:20:53 AM,178,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-13T00:00:00,2025,4,16,202516,178,0,1,1,2025,4,16,202516,178
C2D_Amazon_Scrapping_UOW,2025-04-13T20:43:26,4/13/2025 9:54:01 PM,1078,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-13T00:00:00,2025,4,16,202516,1078,0,1,1,2025,4,16,202516,1078
C2D_Amazon_Scrapping_UOW,2025-04-14T03:44:30,4/14/2025 12:28:01 PM,5056,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,5056,0,1,1,2025,4,16,202516,5056
C2D_Amazon_Scrapping_UOW,2025-04-14T04:58:14,4/14/2025 8:08:10 AM,877,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,877,0,1,1,2025,4,16,202516,877
C2D_Amazon_Scrapping_UOW,2025-04-14T20:43:23,4/14/2025 10:03:46 PM,912,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,912,0,1,1,2025,4,16,202516,912
C2D_Amazon_Scrapping_UOW,2025-04-15T02:28:54,4/15/2025 3:21:42 AM,880,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-15T00:00:00,2025,4,16,202516,880,0,1,1,2025,4,16,202516,880
C2D_Amazon_Scrapping_UOW,2025-04-15T03:44:31,4/15/2025 12:03:16 PM,5057,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-15T00:00:00,2025,4,16,202516,5057,0,1,1,2025,4,16,202516,5057
C2D_Amazon_Scrapping_UOW,2025-04-15T20:43:20,4/15/2025 9:53:29 PM,1078,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-15T00:00:00,2025,4,16,202516,1078,0,1,1,2025,4,16,202516,1078
C2D_Amazon_Scrapping_UOW,2025-04-16T02:33:13,4/16/2025 3:23:24 AM,880,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,880,0,1,1,2025,4,16,202516,880
C2D_Amazon_Scrapping_UOW,2025-04-16T03:44:27,4/16/2025 11:37:34 AM,5499,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,5499,0,1,1,2025,4,16,202516,5499
C2D_Amazon_Scrapping_UOW,2025-04-16T20:43:22,4/16/2025 9:50:54 PM,980,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,980,0,1,1,2025,4,16,202516,980
C2D_Amazon_Scrapping_UOW,2025-04-17T03:44:07,4/17/2025 10:50:08 AM,4998,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,4998,0,1,1,2025,4,16,202516,4998
C2D_Amazon_Scrapping_UOW,2025-04-17T05:05:32,4/17/2025 6:08:28 AM,879,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,879,0,1,1,2025,4,16,202516,879
C2D_Amazon_Scrapping_UOW,2025-04-17T20:43:18,4/17/2025 9:54:32 PM,1078,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,1078,0,1,1,2025,4,16,202516,1078
C2D_Amazon_Scrapping_UOW,2025-04-18T02:29:06,4/18/2025 3:20:15 AM,890,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,890,0,1,1,2025,4,16,202516,890
C2D_Amazon_Scrapping_UOW,2025-04-18T03:44:21,4/18/2025 11:59:00 AM,5115,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,5115,0,1,1,2025,4,16,202516,5115
C2D_Amazon_Scrapping_UOW,2025-04-18T20:43:15,4/18/2025 9:54:21 PM,1053,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,1053,0,1,1,2025,4,16,202516,1053
C2D_Amazon_Scrapping_UOW,2025-04-19T02:29:03,4/19/2025 3:20:38 AM,880,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-19T00:00:00,2025,4,16,202516,880,0,1,1,2025,4,16,202516,880
C2D_Amazon_Scrapping_UOW,2025-04-19T03:44:42,4/19/2025 11:49:35 AM,5000,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-19T00:00:00,2025,4,16,202516,5000,0,1,1,2025,4,16,202516,5000
C2D_Amazon_Scrapping_UOW,2025-04-19T20:43:18,4/19/2025 9:56:37 PM,1054,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-19T00:00:00,2025,4,16,202516,1054,0,1,1,2025,4,16,202516,1054
ConvertedPriceAutomation_UOW,2025-04-13T00:00:00,,48,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-13T00:00:00,2025,4,16,202516,48,0,1,1,2025,4,16,202516,48
ConvertedPriceAutomation_UOW,2025-04-14T00:00:00,,42,2,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,42,2,1,1,2025,4,16,202516,42
ConvertedPriceAutomation_UOW,2025-04-15T00:00:00,,44,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-15T00:00:00,2025,4,16,202516,44,0,1,1,2025,4,16,202516,44
ConvertedPriceAutomation_UOW,2025-04-16T00:00:00,,44,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,44,0,1,1,2025,4,16,202516,44
ConvertedPriceAutomation_UOW,2025-04-17T00:00:00,,44,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-17T00:00:00,2025,4,16,202516,44,0,1,1,2025,4,16,202516,44
ConvertedPriceAutomation_UOW,2025-04-18T00:00:00,,46,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,46,0,1,1,2025,4,16,202516,46
ConvertedPriceAutomation_UOW,2025-04-19T00:00:00,,48,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-19T00:00:00,2025,4,16,202516,48,0,1,1,2025,4,16,202516,48
Delete_PS_Workflow,2025-04-14T11:49:25,,11,0,1,1,UOW,UOW_Other,,,,,,,,,Cloud,2025-04-14T00:00:00,2025,4,16,202516,11,0,1,1,2025,4,16,202516,11
Delete_PS_Workflow,2025-04-15T10:25:51,,50,0,1,1,UOW,UOW_Other,,,,,,,,,Cloud,2025-04-15T00:00:00,2025,4,16,202516,50,0,1,1,2025,4,16,202516,50
Delete_PS_Workflow,2025-04-15T13:34:54,,34,0,1,1,UOW,UOW_Other,,,,,,,,,Cloud,2025-04-15T00:00:00,2025,4,16,202516,34,0,1,1,2025,4,16,202516,34
Delete_PS_Workflow,2025-04-15T14:13:43,,7,0,1,1,UOW,UOW_Other,,,,,,,,,Cloud,2025-04-15T00:00:00,2025,4,16,202516,7,0,1,1,2025,4,16,202516,7
Delete_PS_Workflow,2025-04-16T09:48:38,,2,0,1,1,UOW,UOW_Other,,,,,,,,,Cloud,2025-04-16T00:00:00,2025,4,16,202516,2,0,1,1,2025,4,16,202516,2
Delete_PS_Workflow,2025-04-17T08:22:00,,12,0,1,1,UOW,UOW_Other,,,,,,,,,Cloud,2025-04-17T00:00:00,2025,4,16,202516,12,0,1,1,2025,4,16,202516,12
Delete_PS_Workflow,2025-04-17T09:19:14,,41,0,1,1,UOW,UOW_Other,,,,,,,,,Cloud,2025-04-17T00:00:00,2025,4,16,202516,41,0,1,1,2025,4,16,202516,41
Delete_PS_Workflow,2025-04-17T11:37:51,,59,0,1,1,UOW,UOW_Other,,,,,,,,,Cloud,2025-04-17T00:00:00,2025,4,16,202516,59,0,1,1,2025,4,16,202516,59
Delete_PS_Workflow,2025-04-17T11:42:57,,48,0,1,1,UOW,UOW_Other,,,,,,,,,Cloud,2025-04-17T00:00:00,2025,4,16,202516,48,0,1,1,2025,4,16,202516,48
Delete_PS_Workflow,2025-04-17T11:49:21,,195,0,1,1,UOW,UOW_Other,,,,,,,,,Cloud,2025-04-17T00:00:00,2025,4,16,202516,195,0,1,1,2025,4,16,202516,195
Delete_PS_Workflow,2025-04-18T09:17:56,,166,0,1,1,UOW,UOW_Other,,,,,,,,,Cloud,2025-04-18T00:00:00,2025,4,16,202516,166,0,1,1,2025,4,16,202516,166
Delete_PS_Workflow,2025-04-18T17:05:09,,32,0,1,1,UOW,UOW_Other,,,,,,,,,Cloud,2025-04-18T00:00:00,2025,4,16,202516,32,0,1,1,2025,4,16,202516,32
FedEx_Resubmissions,2025-04-18T11:54:42,4/18/2025 11:55:02 AM,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
FedEx_Resubmissions,2025-04-18T11:54:42,4/18/2025 11:55:13 AM,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
FedEx_Resubmissions,2025-04-18T11:54:42,4/18/2025 11:55:17 AM,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
FedEx_Resubmissions,2025-04-18T11:54:42,4/18/2025 11:55:28 AM,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
FedEx_Resubmissions,2025-04-18T11:54:42,4/18/2025 11:55:38 AM,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
FedEx_Resubmissions,2025-04-18T11:55:43,4/18/2025 11:56:01 AM,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
FedEx_Resubmissions,2025-04-18T11:55:43,4/18/2025 11:56:13 AM,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
FedEx_Resubmissions,2025-04-18T11:55:43,4/18/2025 11:56:23 AM,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
FedEx_Resubmissions,2025-04-18T11:55:43,4/18/2025 11:56:33 AM,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
FedEx_Resubmissions,2025-04-18T11:55:43,4/18/2025 11:56:43 AM,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
FedEx_Resubmissions,2025-04-18T11:56:47,4/18/2025 11:57:06 AM,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
FedEx_Resubmissions,2025-04-18T11:56:47,4/18/2025 11:57:17 AM,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
FedEx_Resubmissions,2025-04-18T11:56:47,4/18/2025 11:57:27 AM,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
FedEx_Resubmissions,2025-04-18T11:56:47,4/18/2025 11:57:37 AM,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
FedEx_Resubmissions,2025-04-18T11:56:47,4/18/2025 11:57:47 AM,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
FedEx_Resubmissions,2025-04-18T11:57:51,4/18/2025 11:58:10 AM,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
FedEx_Resubmissions,2025-04-18T11:57:51,4/18/2025 11:58:21 AM,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
FedEx_Resubmissions,2025-04-18T11:57:51,4/18/2025 11:58:31 AM,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
FedEx_Resubmissions,2025-04-18T11:57:51,4/18/2025 11:58:41 AM,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
FedEx_Resubmissions,2025-04-18T11:57:51,4/18/2025 11:58:51 AM,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
FedEx_Resubmissions,2025-04-18T12:00:44,4/18/2025 12:01:02 PM,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
FedEx_Resubmissions,2025-04-18T12:00:44,4/18/2025 12:01:13 PM,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
FedEx_Resubmissions,2025-04-18T12:00:44,4/18/2025 12:01:25 PM,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
FedEx_Resubmissions,2025-04-18T12:00:44,4/18/2025 12:01:36 PM,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
FedEx_Resubmissions,2025-04-18T12:00:44,4/18/2025 12:01:46 PM,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
FedEx_Resubmissions,2025-04-18T12:01:51,4/18/2025 12:02:08 PM,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
FedEx_Resubmissions,2025-04-18T12:01:51,4/18/2025 12:02:19 PM,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
FedEx_Resubmissions,2025-04-18T12:01:51,4/18/2025 12:02:29 PM,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
FedEx_Resubmissions,2025-04-18T12:01:51,4/18/2025 12:02:40 PM,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
FedEx_Resubmissions,2025-04-18T12:01:51,4/18/2025 12:02:50 PM,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
FedEx_Resubmissions,2025-04-18T12:02:55,4/18/2025 12:03:16 PM,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
FedEx_Resubmissions,2025-04-18T12:02:55,4/18/2025 12:03:28 PM,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
FedEx_Resubmissions,2025-04-18T12:02:55,4/18/2025 12:03:38 PM,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
FedEx_Resubmissions,2025-04-18T12:02:55,4/18/2025 12:03:49 PM,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
FedEx_Resubmissions,2025-04-18T12:02:55,4/18/2025 12:03:59 PM,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
FedEx_Resubmissions,2025-04-18T12:04:04,4/18/2025 12:04:24 PM,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
FedEx_Resubmissions,2025-04-18T12:04:04,4/18/2025 12:04:27 PM,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
FedEx_Resubmissions,2025-04-18T12:04:04,4/18/2025 12:04:39 PM,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
FedEx_Resubmissions,2025-04-18T12:04:04,4/18/2025 12:04:50 PM,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
FedEx_Resubmissions,2025-04-18T12:04:04,4/18/2025 12:05:01 PM,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
FedEx_Resubmissions,2025-04-18T12:05:23,4/18/2025 12:05:41 PM,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
FedEx_Resubmissions,2025-04-18T12:05:23,4/18/2025 12:05:52 PM,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
FedEx_Resubmissions,2025-04-18T12:05:23,4/18/2025 12:06:04 PM,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
FedEx_Resubmissions,2025-04-18T12:05:23,4/18/2025 12:06:14 PM,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
FedEx_Resubmissions,2025-04-18T12:05:23,4/18/2025 12:06:25 PM,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
FedEx_Resubmissions,2025-04-18T12:06:30,4/18/2025 12:06:49 PM,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
FedEx_Resubmissions,2025-04-18T12:06:30,4/18/2025 12:06:59 PM,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
FedEx_Resubmissions,2025-04-18T12:06:30,4/18/2025 12:07:09 PM,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
FedEx_Resubmissions,2025-04-18T12:06:30,4/18/2025 12:07:20 PM,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
FedEx_Resubmissions,2025-04-18T12:06:30,4/18/2025 12:07:31 PM,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
FedEx_Resubmissions,2025-04-18T12:07:36,4/18/2025 12:07:56 PM,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
FedEx_Resubmissions,2025-04-18T12:07:36,4/18/2025 12:08:06 PM,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
FedEx_Resubmissions,2025-04-18T12:07:36,4/18/2025 12:08:10 PM,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
FedEx_Resubmissions,2025-04-18T12:07:36,4/18/2025 12:08:21 PM,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
FedEx_Resubmissions,2025-04-18T12:07:36,4/18/2025 12:08:32 PM,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
FedEx_Resubmissions,2025-04-18T12:08:37,4/18/2025 12:08:55 PM,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
FedEx_Resubmissions,2025-04-18T12:08:37,4/18/2025 12:09:08 PM,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
FedEx_Resubmissions,2025-04-18T12:08:37,4/18/2025 12:09:18 PM,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
FedEx_Resubmissions,2025-04-18T12:08:37,4/18/2025 12:09:29 PM,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-18T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
