Created On,Created By,statuscodename,ErrorCode,ErrorMessage,Regarding,Flow Machine Group,Run mode,Day Name,Day of Week,Start,End,Date,Start UTC,End UTC,Context,parentWorkflowId,Cloud Flow URL,desktop_taskstatus,SumRuntime_duration__mins_,SumDay_of_Week,SumYear,SumHour_of_Day,SumYearWeek,SumWeek_of_Year,Machine_Utilization__,Idle_Percentage__,TotalRuntimeHours,Desktop_Flow_Total_Runs,Desktop_Runs_Total_Hours,BOT_Utilization_Percentage,Machine_Utilization_Weekly__,Idle_Utilization_Weekly__,Desktop_Failed_Runs,Desktop_Flow_Success_Rate_Goal,Desktop_Successful_Runs,Desktop_Run_Percent_Success,Year,Week,YearWeek
2025-04-14 11:37:42,Mohammad Asim,Succeeded,Unknown,Unknown,Bullseye Excel Automation - V4,SVC09,Unattended,Monday,1,2025-04-14 12:40:47,2025-04-14 12:52:39,2025-04-14,2025-04-14 07:40:47,2025-04-14 07:52:39,"{""hostName"":""IT-POWERAUTO-09"",""parentWorkflowId"":""82e41edd-fc3d-4797-ac28-a71a81539c6a"",""parentWorkflowRunId"":""08584569763442033732466425047CU45"",""attendedMode"":""Unattended"",""agentVersion"":""2.55.158.25087"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",82e41edd-fc3d-4797-ac28-a71a81539c6a,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/82e41edd-fc3d-4797-ac28-a71a81539c6a,Succeeded,11.866666666666667,1,2025,7,202516,16,0.0082407407407407,0.9917592592592592,0.1977777777777777,1,0.1977777777777777,0.000168178382464,0.0001693302891933,0.9998306697108068,1.0,0.85,1.0,1.0,2025,16,202516
2025-04-14 11:40:06,Mohammad Asim,Succeeded,Unknown,Unknown,BullsEye-Non_Prime-C2D-Run by Queue,SVC03,Unattended,Monday,1,2025-04-14 11:40:15,2025-04-14 11:40:55,2025-04-14,2025-04-14 06:40:15,2025-04-14 06:40:55,"{""hostName"":""IT-powerauto-03"",""parentWorkflowId"":""e2123236-3cec-4f5b-b2b6-2f776bbdf1dd"",""parentWorkflowRunId"":""08584569760855865189898899136CU131"",""attendedMode"":""Unattended"",""agentVersion"":""2.53.186.25057"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,Succeeded,0.6666666666666666,1,2025,6,202516,16,0.0004629629629629,0.999537037037037,0.0111111111111111,1,0.0111111111111111,9.448223733938018e-06,9.512937595129377e-06,0.9999904870624048,1.0,0.85,1.0,1.0,2025,16,202516
2025-04-14 12:10:07,Mohammad Asim,Succeeded,Unknown,Unknown,C2D-Prime-Top100ASIN-Run by Queue,SVC09,Unattended,Monday,1,2025-04-14 12:53:01,2025-04-14 13:08:27,2025-04-14,2025-04-14 07:53:01,2025-04-14 08:08:27,"{""hostName"":""IT-POWERAUTO-09"",""parentWorkflowId"":""868bb74c-8764-4ba4-b5f6-aee56889fcd4"",""parentWorkflowRunId"":""08584569742852381999039434163CU30"",""attendedMode"":""Unattended"",""agentVersion"":""2.55.158.25087"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",868bb74c-8764-4ba4-b5f6-aee56889fcd4,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/868bb74c-8764-4ba4-b5f6-aee56889fcd4,Succeeded,15.433333333333334,1,2025,7,202516,16,0.0107175925925925,0.9892824074074074,0.2572222222222222,1,0.2572222222222222,0.0002187263794406,0.0002202245053272,0.9997797754946728,1.0,0.85,1.0,1.0,2025,16,202516
2025-04-14 12:22:11,powerautomate03 serviceaccount,Succeeded,Unknown,Unknown,Chan_P_ConvertPriceAuto_SVC03_v1,SVC03,Unattended,Monday,1,2025-04-14 12:22:22,2025-04-14 12:27:05,2025-04-14,2025-04-14 07:22:22,2025-04-14 07:27:05,"{""hostName"":""IT-powerauto-03"",""parentWorkflowId"":""72b97fe9-eda2-4510-979e-1592f42e4ba3"",""parentWorkflowRunId"":""08584569735657203350060720230CU150"",""attendedMode"":""Unattended"",""agentVersion"":""2.53.186.25057"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""7fbd880a-cdd3-4fc2-82b1-832a51502ae1""}",72b97fe9-eda2-4510-979e-1592f42e4ba3,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/72b97fe9-eda2-4510-979e-1592f42e4ba3,Succeeded,4.716666666666667,1,2025,7,202516,16,0.0032754629629629,0.996724537037037,0.0786111111111111,1,0.0786111111111111,6.68461829176115e-05,6.730403348554034e-05,0.9999326959665144,1.0,0.85,1.0,1.0,2025,16,202516
2025-04-14 12:33:01,powerautomate05 #,Failed,Database.SqlStatementError,"Problem while executing action 'Execute'. Error in SQL statement The statement has been terminated.
String or binary data would be truncated in table 'BusinessAnalytics.dbo.rpa_SuppressedReportDailyFull', column 'Product3_Source_URL'. Truncated value: 'https://www.tiktok.com/view/product/1729407566020907612?sku_id=1729407566020973148&source=gmc&trackP'. 
 
Microsoft.PowerPlatform.PowerAutomate.Desktop.Actions.SDK.ActionException: Error in SQL statement The statement has been terminated.
String or binary data would be truncated in table 'BusinessAnalytics.dbo.rpa_SuppressedReportDailyFull', column 'Product3_Source_URL'. Truncated value: 'https://www.tiktok.com/view/product/1729407566020907612?sku_id=1729407566020973148&source=gmc&trackP'. ---> System.Data.OleDb.OleDbException: The statement has been terminated.
String or binary data would be truncated in table 'BusinessAnalytics.dbo.rpa_SuppressedReportDailyFull', column 'Product3_Source_URL'. Truncated value: 'https://www.tiktok.com/view/product/1729407566020907612?sku_id=1729407566020973148&source=gmc&trackP'.
   at System.Data.OleDb.OleDbDataReader.ProcessResults(OleDbHResult hr)
   at System.Data.OleDb.OleDbDataReader.NextResult()
   at System.Data.OleDb.OleDbCommand.ExecuteReaderInternal(CommandBehavior behavior, String method)
   at System.Data.OleDb.OleDbCommand.ExecuteReader(CommandBehavior behavior)
   at System.Data.Common.DbDataAdapter.FillInternal(DataSet dataset, DataTable[] datatables, Int32 startRecord, Int32 maxRecords, String srcTable, IDbCommand command, CommandBehavior behavior)
   at System.Data.Common.DbDataAdapter.Fill(DataSet dataSet, Int32 startRecord, Int32 maxRecords, String srcTable, IDbCommand command, CommandBehavior behavior)
   at System.Data.Common.DbDataAdapter.Fill(DataSet dataSet)
   at Microsoft.Flow.RPA.Desktop.Modules.Database.Actions.DatabaseActions.ExecuteSQLStatement(Variant connectionString, Variant sqlConnectionVariable, Variant sqlCommand, Variant& result, Int32 timeout, Int32 getConnection)
   --- End of inner exception stack trace ---
   at Microsoft.Flow.RPA.Desktop.Modules.Database.Actions.ExecuteSqlStatement.Execute(ActionContext context)
   at Microsoft.Flow.RPA.Desktop.Robin.Engine.Execution.ActionRunner.Run(IActionStatement statement, Dictionary`2 inputArguments, Dictionary`2 outputArguments)",GetValidationPrice_From_GoogleShopping-V5,SVC05,Local,Monday,1,2025-04-14 11:01:59,2025-04-14 12:32:58,2025-04-14,2025-04-14 06:01:59,2025-04-14 07:32:58,"{""hostName"":""IT-POWERAUTO-05"",""parentWorkflowId"":null,""parentWorkflowRunId"":null,""attendedMode"":""Local attended"",""agentVersion"":""2.54.188.25066"",""parentWorkflowType"":""DesktopFlow""}",Unknown,Unknown,Failed,90.98333333333332,1,2025,6,202516,16,0.0631828703703703,0.9368171296296296,1.516388888888889,1,1.516388888888889,0.0012894463340891,0.0012982781582952,0.9987017218417048,1.0,0.85,1.0,1.0,2025,16,202516
2025-04-14 12:40:04,Mohammad Asim,Succeeded,Unknown,Unknown,BullsEye-Non_Prime-C2D-Run by Queue,SVC03,Unattended,Monday,1,2025-04-14 12:40:14,2025-04-14 12:40:53,2025-04-14,2025-04-14 07:40:14,2025-04-14 07:40:53,"{""hostName"":""IT-powerauto-03"",""parentWorkflowId"":""e2123236-3cec-4f5b-b2b6-2f776bbdf1dd"",""parentWorkflowRunId"":""08584569724854337242984107833CU34"",""attendedMode"":""Unattended"",""agentVersion"":""2.53.186.25057"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,Succeeded,0.65,1,2025,7,202516,16,0.0004513888888888,0.9995486111111112,0.0108333333333333,1,0.0108333333333333,9.21201814058957e-06,9.27511415525114e-06,0.9999907248858448,1.0,0.85,1.0,1.0,2025,16,202516
2025-04-14 12:45:40,powerautomate serviceaccount,Succeeded,Unknown,Unknown,CreateBulkFile_SLQSReport,SVC01,Unattended,Monday,1,2025-04-14 13:26:44,2025-04-14 13:26:59,2025-04-14,2025-04-14 08:26:44,2025-04-14 08:26:59,"{""hostName"":""IT-powerauto-01"",""parentWorkflowId"":""6d173c2b-3b6b-49ec-8a5f-a2a0c63b415d"",""parentWorkflowRunId"":""08584569721851981320488713718CU35"",""attendedMode"":""Unattended"",""agentVersion"":""2.54.188.25066"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""d684eadb-acbe-44a4-8440-ae741486142d""}",6d173c2b-3b6b-49ec-8a5f-a2a0c63b415d,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/6d173c2b-3b6b-49ec-8a5f-a2a0c63b415d,Succeeded,0.25,1,2025,8,202516,16,0.0001736111111111,0.9998263888888888,0.0041666666666666,1,0.0041666666666666,3.543083900226757e-06,3.567351598173516e-06,0.999996432648402,1.0,0.85,1.0,1.0,2025,16,202516
2025-04-14 13:01:10,Mohammad Asim,Succeeded,Unknown,Unknown,Insert SQL - Promotion Price amazon Scrape,SVC01,Unattended,Monday,1,2025-04-14 13:01:48,2025-04-14 13:02:15,2025-04-14,2025-04-14 08:01:48,2025-04-14 08:02:15,"{""hostName"":""IT-powerauto-01"",""parentWorkflowId"":""b8b881fb-359f-4acb-aeb5-514cf68ecf83"",""parentWorkflowRunId"":""08584569712850669170832331612CU121"",""attendedMode"":""Unattended"",""agentVersion"":""2.54.188.25066"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",b8b881fb-359f-4acb-aeb5-514cf68ecf83,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/b8b881fb-359f-4acb-aeb5-514cf68ecf83,Succeeded,0.45,1,2025,8,202516,16,0.0003125,0.9996875,0.0075,1,0.0075,6.377551020408164e-06,6.421232876712329e-06,0.9999935787671232,1.0,0.85,1.0,1.0,2025,16,202516
2025-04-14 13:02:22,Mohammad Asim,Succeeded,Unknown,Unknown,Scrape Data - Amazon Promotion Price,SVC01,Unattended,Monday,1,2025-04-14 13:02:51,2025-04-14 13:26:33,2025-04-14,2025-04-14 08:02:51,2025-04-14 08:26:33,"{""hostName"":""IT-powerauto-01"",""parentWorkflowId"":""b8b881fb-359f-4acb-aeb5-514cf68ecf83"",""parentWorkflowRunId"":""08584569712850669170832331612CU121"",""attendedMode"":""Unattended"",""agentVersion"":""2.54.188.25066"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",b8b881fb-359f-4acb-aeb5-514cf68ecf83,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/b8b881fb-359f-4acb-aeb5-514cf68ecf83,Succeeded,23.7,1,2025,8,202516,16,0.0164583333333333,0.9835416666666666,0.3949999999999999,1,0.3949999999999999,0.0003358843537414,0.0003381849315068,0.9996618150684932,1.0,0.85,1.0,1.0,2025,16,202516
2025-04-14 13:02:23,Mohammad Asim,Succeeded,Unknown,Unknown,Scrape Data - Amazon Promotion Price,SVC11,Unattended,Monday,1,2025-04-14 15:24:58,2025-04-14 15:48:15,2025-04-14,2025-04-14 10:24:58,2025-04-14 10:48:15,"{""hostName"":""IT-POWERAUTO-11"",""parentWorkflowId"":""b8b881fb-359f-4acb-aeb5-514cf68ecf83"",""parentWorkflowRunId"":""08584569712850669170832331612CU121"",""attendedMode"":""Unattended"",""agentVersion"":""2.52.62.25009"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",b8b881fb-359f-4acb-aeb5-514cf68ecf83,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/b8b881fb-359f-4acb-aeb5-514cf68ecf83,Succeeded,23.28333333333333,1,2025,10,202516,16,0.0161689814814814,0.9838310185185184,0.3880555555555556,1,0.3880555555555556,0.0003299792139077,0.0003322393455098,0.99966776065449,1.0,0.85,1.0,1.0,2025,16,202516
2025-04-14 13:22:12,powerautomate03 serviceaccount,Succeeded,Unknown,Unknown,Chan_P_ConvertPriceAuto_SVC03_v1,SVC03,Unattended,Monday,1,2025-04-14 13:22:21,2025-04-14 13:28:00,2025-04-14,2025-04-14 08:22:21,2025-04-14 08:28:00,"{""hostName"":""IT-powerauto-03"",""parentWorkflowId"":""72b97fe9-eda2-4510-979e-1592f42e4ba3"",""parentWorkflowRunId"":""08584569699648057811431177919CU56"",""attendedMode"":""Unattended"",""agentVersion"":""2.53.186.25057"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""7fbd880a-cdd3-4fc2-82b1-832a51502ae1""}",72b97fe9-eda2-4510-979e-1592f42e4ba3,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/72b97fe9-eda2-4510-979e-1592f42e4ba3,Succeeded,5.65,1,2025,8,202516,16,0.0039236111111111,0.9960763888888888,0.0941666666666666,1,0.0941666666666666,8.007369614512473e-05,8.062214611872147e-05,0.9999193778538812,1.0,0.85,1.0,1.0,2025,16,202516
2025-04-14 13:40:04,Mohammad Asim,Succeeded,Unknown,Unknown,BullsEye-Non_Prime-C2D-Run by Queue,SVC03,Unattended,Monday,1,2025-04-14 13:40:13,2025-04-14 13:40:52,2025-04-14,2025-04-14 08:40:13,2025-04-14 08:40:52,"{""hostName"":""IT-powerauto-03"",""parentWorkflowId"":""e2123236-3cec-4f5b-b2b6-2f776bbdf1dd"",""parentWorkflowRunId"":""08584569688851908393474785959CU134"",""attendedMode"":""Unattended"",""agentVersion"":""2.53.186.25057"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,Succeeded,0.65,1,2025,8,202516,16,0.0004513888888888,0.9995486111111112,0.0108333333333333,1,0.0108333333333333,9.21201814058957e-06,9.27511415525114e-06,0.9999907248858448,1.0,0.85,1.0,1.0,2025,16,202516
2025-04-14 14:13:13,powerautomate05 #,Failed,WebAutomation.CloseWebBrowserError,"Problem while executing action 'CloseWebBrowser'. Failed to close web browser. 
 
Microsoft.Flow.RPA.Desktop.Modules.SDK.Extended.Exceptions.InternalActionException: Failed to close web browser. ---> Microsoft.Flow.RPA.Desktop.UIAutomation.WebAutomation.Core.WebExtensionsBrowser.BrowserUnavailableException: Exception of type 'Microsoft.Flow.RPA.Desktop.UIAutomation.WebAutomation.Core.WebExtensionsBrowser.BrowserUnavailableException' was thrown.
   at Microsoft.Flow.RPA.Desktop.UIAutomation.Core.Abstractions.ServiceRouter`1.Invoke(MethodInfo targetMethod, Object[] args)
   at generatedProxy_6.CloseBrowser(WebBrowserInfo)
   at InvokeStub_IWebAutomationRuntime.CloseBrowser(Object, Span`1)
   at System.Reflection.MethodBaseInvoker.InvokeWithOneArg(Object obj, BindingFlags invokeAttr, Binder binder, Object[] parameters, CultureInfo culture)
--- End of remote exception stack trace ---
   at System.Runtime.ExceptionServices.ExceptionDispatchInfo.Throw()
   at Microsoft.Flow.RPA.Desktop.UIAutomation.Shared.Rpc.RpcDispatchProxy`1.GetRemoteResultOrThrow(ISerializer serializer, RPCMessage response, Type expectedResultType, Object additionalContext)
   at Microsoft.Flow.RPA.Desktop.UIAutomation.Shared.Rpc.RpcDispatchProxy`1.Invoke(MethodInfo targetMethod, Object[] args)
--- End of stack trace from previous location where exception was thrown ---
   at System.Runtime.ExceptionServices.ExceptionDispatchInfo.Throw()
   at System.Reflection.DispatchProxyGenerator.Invoke(Object[] args)
   at Microsoft.Flow.RPA.Desktop.Modules.WebAutomation.Common.WebAutomationRuntimeServiceProxy.<>c__DisplayClass36_0.<ExecuteSafe>b__0(IWebAutomationRuntime s)
   at Microsoft.Flow.RPA.Desktop.Modules.WebAutomation.Common.WebAutomationRuntimeServiceProxy.ExecuteSafe[T](Func`2 action, TimeSpan timeout)
   at Microsoft.Flow.RPA.Desktop.Modules.WebAutomation.Common.WebAutomationRuntimeServiceProxy.ExecuteSafe(Action`1 action, TimeSpan timeout)
   at Microsoft.Flow.RPA.Desktop.Modules.WebAutomation.Actions.WebAutomationActionBase.<>c__DisplayClass7_0.<PerformWebAutomationWithLogging>b__0(IWebAutomationRuntime s)
   at Microsoft.Flow.RPA.Desktop.Modules.WebAutomation.Actions.WebAutomationActionBase.PerformWebAutomationWithLogging[T](Func`2 action, WebAutomationRuntimeLogData requestData, Func`3 resultData)
   at Microsoft.Flow.RPA.Desktop.Modules.WebAutomation.Actions.CloseWebBrowser.Execute(ActionContext context)
   --- End of inner exception stack trace ---
   at Microsoft.Flow.RPA.Desktop.Modules.WebAutomation.Actions.CloseWebBrowser.Execute(ActionContext context)
   at Microsoft.Flow.RPA.Desktop.Robin.Engine.Execution.ActionRunner.Run(IActionStatement statement, Dictionary`2 inputArguments, Dictionary`2 outputArguments)",GetValidationPrice_From_GoogleShopping-V5,SVC05,Local,Monday,1,2025-04-14 12:45:10,2025-04-14 14:13:11,2025-04-14,2025-04-14 07:45:10,2025-04-14 09:13:11,"{""hostName"":""IT-POWERAUTO-05"",""parentWorkflowId"":null,""parentWorkflowRunId"":null,""attendedMode"":""Local attended"",""agentVersion"":""2.54.188.25066"",""parentWorkflowType"":""DesktopFlow""}",Unknown,Unknown,Failed,88.01666666666667,1,2025,7,202516,16,0.0611226851851851,0.9388773148148148,1.4669444444444444,1,1.4669444444444444,0.0012474017384731,0.0012559455859969,0.998744054414003,1.0,0.85,1.0,1.0,2025,16,202516
2025-04-14 14:23:54,powerautomate03 serviceaccount,Succeeded,Unknown,Unknown,Chan_P_ConvertPriceAuto_SVC03_v1,SVC03,Unattended,Monday,1,2025-04-14 14:24:08,2025-04-14 14:27:56,2025-04-14,2025-04-14 09:24:08,2025-04-14 09:27:56,"{""hostName"":""IT-powerauto-03"",""parentWorkflowId"":""72b97fe9-eda2-4510-979e-1592f42e4ba3"",""parentWorkflowRunId"":""08584569663648229124853009924CU148"",""attendedMode"":""Unattended"",""agentVersion"":""2.53.186.25057"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""7fbd880a-cdd3-4fc2-82b1-832a51502ae1""}",72b97fe9-eda2-4510-979e-1592f42e4ba3,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/72b97fe9-eda2-4510-979e-1592f42e4ba3,Succeeded,3.8,1,2025,9,202516,16,0.0026388888888888,0.9973611111111113,0.0633333333333333,1,0.0633333333333333,5.385487528344672e-05,5.422374429223745e-05,0.9999457762557078,1.0,0.85,1.0,1.0,2025,16,202516
2025-04-14 14:26:20,powerautomate serviceaccount,Succeeded,Unknown,Unknown,GetValidationPrice_From_GoogleShopping-V5,SVC01,Local,Monday,1,2025-04-14 14:13:36,2025-04-14 14:26:19,2025-04-14,2025-04-14 09:13:36,2025-04-14 09:26:19,"{""hostName"":""IT-POWERAUTO-01"",""parentWorkflowId"":null,""parentWorkflowRunId"":null,""attendedMode"":""Local attended"",""agentVersion"":""2.54.188.25066"",""parentWorkflowType"":""DesktopFlow""}",Unknown,Unknown,Succeeded,12.716666666666669,1,2025,9,202516,16,0.0088310185185185,0.9911689814814816,0.2119444444444444,1,0.2119444444444444,0.0001802248677248,0.000181459284627,0.9998185407153728,1.0,0.85,1.0,1.0,2025,16,202516
2025-04-14 14:33:54,powerautomate05 #,Succeeded,Unknown,Unknown,GetValidationPrice_From_GoogleShopping-V5,SVC05,Local,Monday,1,2025-04-14 14:13:23,2025-04-14 14:33:53,2025-04-14,2025-04-14 09:13:23,2025-04-14 09:33:53,"{""hostName"":""IT-POWERAUTO-05"",""parentWorkflowId"":null,""parentWorkflowRunId"":null,""attendedMode"":""Local attended"",""agentVersion"":""2.54.188.25066"",""parentWorkflowType"":""DesktopFlow""}",Unknown,Unknown,Succeeded,20.5,1,2025,9,202516,16,0.0142361111111111,0.9857638888888888,0.3416666666666667,1,0.3416666666666667,0.0002905328798185,0.0002925228310502,0.9997074771689498,1.0,0.85,1.0,1.0,2025,16,202516
2025-04-14 14:40:03,Mohammad Asim,Succeeded,Unknown,Unknown,BullsEye-Non_Prime-C2D-Run by Queue,SVC03,Unattended,Monday,1,2025-04-14 14:40:12,2025-04-14 14:40:53,2025-04-14,2025-04-14 09:40:12,2025-04-14 09:40:53,"{""hostName"":""IT-powerauto-03"",""parentWorkflowId"":""e2123236-3cec-4f5b-b2b6-2f776bbdf1dd"",""parentWorkflowRunId"":""08584569652850025822434526042CU132"",""attendedMode"":""Unattended"",""agentVersion"":""2.53.186.25057"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,Succeeded,0.6833333333333333,1,2025,9,202516,16,0.000474537037037,0.999525462962963,0.0113888888888888,1,0.0113888888888888,9.684429327286473e-06,9.75076103500761e-06,0.999990249238965,1.0,0.85,1.0,1.0,2025,16,202516
2025-04-14 14:42:47,powerautomate05 #,Succeeded,Unknown,Unknown,GetFinalReport_Suppression,SVC05,Local,Monday,1,2025-04-14 14:34:09,2025-04-14 14:42:46,2025-04-14,2025-04-14 09:34:09,2025-04-14 09:42:46,"{""hostName"":""IT-POWERAUTO-05"",""parentWorkflowId"":null,""parentWorkflowRunId"":null,""attendedMode"":""Local attended"",""agentVersion"":""2.54.188.25066"",""parentWorkflowType"":""DesktopFlow""}",Unknown,Unknown,Succeeded,8.616666666666667,1,2025,9,202516,16,0.0059837962962962,0.9940162037037036,0.1436111111111111,1,0.1436111111111111,0.0001221182917611,0.000122954718417,0.9998770452815828,1.0,0.85,1.0,1.0,2025,16,202516
2025-04-14 14:42:49,powerautomate05 #,Succeeded,Unknown,Unknown,Suppression Validation by API,SVC05,Local,Monday,1,2025-04-14 14:35:21,2025-04-14 14:41:15,2025-04-14,2025-04-14 09:35:21,2025-04-14 09:41:15,"{""hostName"":""IT-POWERAUTO-05"",""parentWorkflowId"":""2a6e0602-cf0e-ef11-9f8a-6045bd061ca9"",""parentWorkflowRunId"":""826347c3-0595-4268-98b1-a3bc04bc22d9"",""attendedMode"":""Local attended"",""agentVersion"":""2.54.188.25066"",""parentWorkflowType"":""DesktopFlow""}",2a6e0602-cf0e-ef11-9f8a-6045bd061ca9,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/2a6e0602-cf0e-ef11-9f8a-6045bd061ca9,Succeeded,5.9,1,2025,9,202516,16,0.0040972222222222,0.9959027777777778,0.0983333333333333,1,0.0983333333333333,8.361678004535148e-05,8.418949771689499e-05,0.9999158105022832,1.0,0.85,1.0,1.0,2025,16,202516
2025-04-14 15:22:10,powerautomate03 serviceaccount,Succeeded,Unknown,Unknown,Chan_P_ConvertPriceAuto_SVC03_v1,SVC03,Unattended,Monday,1,2025-04-14 15:22:20,2025-04-14 15:26:19,2025-04-14,2025-04-14 10:22:20,2025-04-14 10:26:19,"{""hostName"":""IT-powerauto-03"",""parentWorkflowId"":""72b97fe9-eda2-4510-979e-1592f42e4ba3"",""parentWorkflowRunId"":""08584569627655252596642520816CU148"",""attendedMode"":""Unattended"",""agentVersion"":""2.53.186.25057"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""7fbd880a-cdd3-4fc2-82b1-832a51502ae1""}",72b97fe9-eda2-4510-979e-1592f42e4ba3,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/72b97fe9-eda2-4510-979e-1592f42e4ba3,Succeeded,3.983333333333333,1,2025,10,202516,16,0.0027662037037037,0.9972337962962964,0.0663888888888888,1,0.0663888888888888,5.645313681027967e-05,5.683980213089802e-05,0.9999431601978692,1.0,0.85,1.0,1.0,2025,16,202516
